20200527-091851,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200527-160741,INFO,344,45.62,31.78,51.85,1027.95,24.9,65.5,6.88,-13.65,2.01,0.46
20200527-160820,INFO,345,45.08,31.87,52.65,1027.91,24.9,65.4,6.97,-12.75,1.9,0.59
20200527-160900,INFO,346,45.62,31.81,52.24,1027.9,24.9,65.5,6.91,-13.26,2.0,0.5
20200527-160940,INFO,347,45.62,31.9,51.79,1027.89,24.9,65.4,7.0,-13.61,1.96,0.45
20200527-161019,INFO,348,45.08,31.88,52.09,1027.91,24.9,65.4,6.98,-13.31,1.89,0.53
20200527-161059,INFO,349,45.62,31.85,52.66,1027.88,24.9,65.4,6.95,-12.74,1.98,0.55
20200527-161138,INFO,350,45.62,31.85,52.1,1027.87,24.9,65.4,6.95,-13.3,1.98,0.49
20200527-161218,INFO,351,45.62,31.72,51.68,1027.93,24.9,65.5,6.82,-13.82,2.04,0.44
20200527-161258,INFO,352,45.62,31.81,51.58,1027.89,24.9,65.5,6.91,-13.92,2.0,0.43
20200527-161337,INFO,353,45.62,31.81,52.33,1027.88,24.9,65.6,6.91,-13.27,2.0,0.51
20200527-161417,INFO,ERROR,Sensor failure. Check wiring.
20200527-161457,INFO,354,46.16,31.58,52.29,1027.82,24.9,65.8,6.68,-13.51,2.18,0.45
20200527-161536,INFO,355,45.08,31.67,52.57,1027.86,24.9,65.7,6.77,-13.13,1.98,0.57
20200527-161616,INFO,356,45.08,31.81,52.28,1027.8,24.9,65.5,6.91,-13.22,1.92,0.54
20200527-161656,INFO,357,45.62,31.9,52.36,1027.84,24.9,65.6,7.0,-13.24,1.96,0.51
20200527-161735,INFO,358,45.08,31.81,52.37,1027.83,24.9,65.6,6.91,-13.23,1.92,0.55
20200527-161815,INFO,359,45.62,31.9,52.07,1027.85,25.0,65.7,6.9,-13.63,1.99,0.47
20200527-161855,INFO,360,45.62,31.79,55.5,1027.85,24.9,65.6,6.89,-10.1,2.01,0.98
20200527-161934,INFO,361,46.16,31.9,52.25,1027.79,24.9,65.6,7.0,-13.35,2.04,0.46
20200527-162014,INFO,362,45.08,31.92,52.33,1027.82,24.9,65.6,7.02,-13.27,1.87,0.55
20200527-162054,INFO,363,45.08,32.05,52.1,1027.8,24.9,65.6,7.15,-13.5,1.82,0.52
20200527-162133,INFO,364,45.08,32.01,52.05,1027.84,24.9,65.7,7.11,-13.65,1.84,0.51
20200527-162213,INFO,365,45.62,31.94,52.18,1027.81,24.9,65.7,7.04,-13.52,1.94,0.49
20200527-162253,INFO,366,45.08,31.99,51.94,1027.82,24.9,65.7,7.09,-13.76,1.85,0.5
20200527-162332,INFO,367,45.62,31.94,51.95,1027.84,24.9,65.6,7.04,-13.65,1.94,0.46
20200527-162412,INFO,ERROR,Sensor failure. Check wiring.
20200527-162452,INFO,368,45.62,31.85,51.88,1027.79,24.9,65.7,6.95,-13.82,1.98,0.45
20200527-162531,INFO,369,45.62,31.74,51.93,1027.75,24.9,65.6,6.84,-13.67,2.03,0.46
20200527-162611,INFO,ERROR,Sensor failure. Check wiring.
20200527-162651,INFO,370,45.08,31.72,52.28,1027.83,24.9,65.4,6.82,-13.12,1.96,0.55
20200527-162730,INFO,371,45.08,31.9,52.08,1027.78,24.9,65.3,7.0,-13.22,1.88,0.53
20200527-162810,INFO,372,45.08,31.87,51.72,1027.76,24.9,65.3,6.97,-13.58,1.9,0.49
20200527-162850,INFO,373,45.08,31.85,52.68,1027.78,25.0,65.4,6.85,-12.72,1.93,0.6
20200527-162929,INFO,374,45.08,31.85,52.94,1027.79,25.0,65.4,6.85,-12.46,1.93,0.63
20200527-163009,INFO,ERROR,Sensor failure. Check wiring.
20200527-163049,INFO,375,45.08,31.87,52.15,1027.8,24.9,65.4,6.97,-13.25,1.9,0.53
20200527-163128,INFO,376,45.62,31.99,52.15,1027.78,25.0,65.5,6.99,-13.35,1.95,0.49
20200527-163208,INFO,377,45.08,31.76,51.97,1027.73,24.9,65.5,6.86,-13.53,1.94,0.51
20200527-163248,INFO,378,45.62,31.79,52.14,1027.74,25.0,65.6,6.79,-13.46,2.04,0.48
20200527-163327,INFO,379,45.62,31.79,52.45,1027.7,24.9,65.6,6.89,-13.15,2.01,0.52
20200527-163407,INFO,380,45.62,31.92,52.36,1027.77,25.0,65.7,6.92,-13.34,1.98,0.51
20200527-163447,INFO,381,45.08,31.85,52.39,1027.75,24.9,65.7,6.95,-13.31,1.9,0.55
20200527-163526,INFO,382,45.62,31.85,52.28,1027.73,24.9,65.7,6.95,-13.42,1.98,0.5
20200527-163606,INFO,383,45.08,31.85,52.45,1027.77,25.0,65.7,6.85,-13.25,1.93,0.56
20200527-163646,INFO,384,45.08,31.85,51.35,1027.74,24.9,65.7,6.95,-14.35,1.9,0.44
20200527-163725,INFO,385,45.62,31.83,52.47,1027.8,24.9,65.8,6.93,-13.33,1.99,0.51
20200527-163805,INFO,386,45.08,31.87,52.39,1027.76,25.0,65.9,6.87,-13.51,1.92,0.54
20200527-163845,INFO,387,45.08,32.01,51.87,1027.73,24.9,65.8,7.11,-13.93,1.84,0.49
20200527-163924,INFO,388,45.62,31.88,52.28,1027.74,25.0,65.9,6.88,-13.62,2.0,0.49
20200527-164004,INFO,389,45.08,31.96,52.16,1027.75,24.9,65.8,7.06,-13.64,1.86,0.52
20200527-164044,INFO,390,45.08,32.03,52.05,1027.72,24.9,65.8,7.13,-13.75,1.83,0.51
20200527-164123,INFO,391,45.08,31.88,51.95,1027.73,24.9,65.8,6.98,-13.85,1.89,0.5
20200527-164203,INFO,392,45.62,32.03,51.87,1027.7,24.9,65.8,7.13,-13.93,1.91,0.45
20200527-164242,INFO,393,45.62,32.12,51.9,1027.75,24.9,65.8,7.22,-13.9,1.87,0.45
20200527-164322,INFO,394,45.62,31.92,52.12,1027.73,24.9,65.7,7.02,-13.58,1.95,0.48
20200527-164402,INFO,395,46.16,31.99,51.89,1027.74,24.9,65.7,7.09,-13.81,2.0,0.41
20200527-164441,INFO,396,45.62,32.01,51.86,1027.78,25.0,65.8,7.01,-13.94,1.94,0.45
20200527-164521,INFO,397,45.08,31.98,52.21,1027.77,24.9,65.6,7.08,-13.39,1.85,0.53
20200527-164601,INFO,398,45.62,32.12,51.78,1027.73,24.9,65.7,7.22,-13.92,1.87,0.44
20200527-164640,INFO,399,45.62,32.01,51.94,1027.76,25.0,65.8,7.01,-13.86,1.94,0.46
20200527-164720,INFO,400,45.62,32.08,52.43,1027.73,24.9,65.8,7.18,-13.37,1.89,0.51
20200527-164800,INFO,401,45.08,32.01,51.54,1027.77,24.9,65.8,7.11,-14.26,1.84,0.45
20200527-164839,INFO,402,45.08,32.1,52.03,1027.8,24.9,65.8,7.2,-13.77,1.8,0.5
20200527-164919,INFO,403,45.62,32.07,51.86,1027.78,24.9,65.8,7.17,-13.94,1.89,0.45
20200527-164959,INFO,ERROR,Sensor failure. Check wiring.
20200527-165038,INFO,404,45.08,32.01,51.79,1027.74,24.9,65.8,7.11,-14.01,1.84,0.48
20200527-165118,INFO,405,45.62,32.21,51.95,1027.74,25.0,65.8,7.21,-13.85,1.86,0.46
20200527-165158,INFO,406,46.16,32.16,51.88,1027.73,24.9,65.8,7.26,-13.92,1.93,0.41
20200527-165237,INFO,407,45.08,32.03,52.37,1027.76,24.9,65.8,7.13,-13.43,1.83,0.54
20200527-165317,INFO,408,45.62,32.19,52.05,1027.82,24.9,65.8,7.29,-13.75,1.84,0.47
20200527-165357,INFO,409,45.62,32.07,52.08,1027.77,24.9,65.8,7.17,-13.72,1.89,0.47
20200527-165436,INFO,410,45.08,31.94,51.73,1027.79,24.9,65.8,7.04,-14.07,1.87,0.47
20200527-165516,INFO,411,45.62,32.14,52.24,1027.76,25.0,65.9,7.14,-13.66,1.89,0.48
20200527-165556,INFO,412,46.16,32.14,51.97,1027.8,24.9,65.7,7.24,-13.73,1.94,0.42
20200527-165635,INFO,413,45.62,32.1,51.92,1027.78,24.9,65.8,7.2,-13.88,1.88,0.45
20200527-165715,INFO,414,45.08,32.07,51.73,1027.78,24.9,65.8,7.17,-14.07,1.81,0.47
20200527-165755,INFO,415,45.62,32.14,51.88,1027.79,24.9,65.8,7.24,-13.92,1.86,0.45
20200527-165834,INFO,416,45.08,32.16,52.28,1027.74,24.9,65.8,7.26,-13.52,1.78,0.53
20200527-165914,INFO,417,45.62,32.1,51.57,1027.71,24.9,65.8,7.2,-14.23,1.88,0.42
20200527-165954,INFO,418,46.16,32.17,51.92,1027.79,24.9,65.8,7.27,-13.88,1.92,0.41
20200527-170033,INFO,419,45.08,32.12,52.16,1027.74,24.9,65.8,7.22,-13.64,1.8,0.52
20200527-170113,INFO,420,46.16,32.03,51.85,1027.74,25.0,65.8,7.03,-13.95,2.01,0.41
20200527-170153,INFO,421,45.08,32.14,51.88,1027.74,25.0,65.8,7.14,-13.92,1.81,0.49
20200527-170232,INFO,ERROR,Sensor failure. Check wiring.
20200527-170312,INFO,422,45.08,31.99,52.01,1027.71,25.0,65.9,6.99,-13.89,1.87,0.5
20200527-170352,INFO,ERROR,Sensor failure. Check wiring.
20200527-170431,INFO,423,45.08,32.16,52.14,1027.75,25.0,65.9,7.16,-13.76,1.8,0.51
20200527-170511,INFO,ERROR,Sensor failure. Check wiring.
20200527-170551,INFO,424,45.62,32.19,51.93,1027.77,25.0,66.0,7.19,-14.07,1.87,0.45
20200527-170630,INFO,425,45.08,32.12,51.8,1027.75,25.0,66.0,7.12,-14.2,1.82,0.47
20200527-170710,INFO,426,45.08,31.96,52.02,1027.72,25.0,65.9,6.96,-13.88,1.89,0.5
20200527-170750,INFO,427,45.08,32.16,52.15,1027.73,25.0,65.9,7.16,-13.75,1.8,0.51
20200527-170829,INFO,428,45.62,32.08,51.96,1027.69,24.9,65.8,7.18,-13.84,1.89,0.46
20200527-170909,INFO,429,45.08,32.05,52.03,1027.71,24.9,65.8,7.15,-13.77,1.82,0.5
20200527-170949,INFO,430,45.08,32.1,52.14,1027.68,24.9,65.8,7.2,-13.66,1.8,0.52
20200527-171028,INFO,431,45.62,32.08,52.59,1027.73,24.9,65.8,7.18,-13.21,1.89,0.53
20200527-171108,INFO,432,45.08,32.12,51.99,1027.66,24.9,65.7,7.22,-13.71,1.8,0.5
20200527-171147,INFO,433,46.16,32.17,51.8,1027.67,24.9,65.6,7.27,-13.8,1.92,0.41
20200527-171227,INFO,434,45.62,32.01,51.94,1027.69,25.0,65.8,7.01,-13.86,1.94,0.46
20200527-171307,INFO,435,45.62,32.07,52.04,1027.68,24.9,65.9,7.17,-13.86,1.89,0.46
20200527-171346,INFO,436,45.62,31.85,51.91,1027.69,24.9,65.9,6.95,-13.99,1.98,0.45
20200527-171426,INFO,437,45.08,31.94,51.94,1027.69,24.9,65.8,7.04,-13.86,1.87,0.49
20200527-171506,INFO,438,45.62,31.98,52.02,1027.71,25.0,65.8,6.98,-13.78,1.95,0.46
20200527-171545,INFO,439,45.08,32.1,52.87,1027.69,25.0,65.8,7.1,-12.93,1.83,0.6
20200527-171625,INFO,440,45.62,31.99,51.66,1027.7,25.0,65.8,6.99,-14.14,1.95,0.43
20200527-171705,INFO,441,45.62,31.96,51.72,1027.71,25.0,65.8,6.96,-14.08,1.96,0.43
20200527-171744,INFO,442,45.62,31.99,52.3,1027.71,24.9,65.8,7.09,-13.5,1.92,0.49
20200527-171824,INFO,443,45.62,32.1,52.15,1027.73,25.0,65.6,7.1,-13.45,1.9,0.49
20200527-171904,INFO,444,45.08,32.01,51.8,1027.71,25.0,65.8,7.01,-14.0,1.86,0.48
20200527-171943,INFO,445,45.62,32.21,51.89,1027.72,25.0,65.4,7.21,-13.51,1.86,0.46
20200527-172023,INFO,446,45.08,32.16,51.9,1027.68,25.0,65.5,7.16,-13.6,1.8,0.5
20200527-172103,INFO,447,45.08,31.96,52.38,1027.65,25.0,65.6,6.96,-13.22,1.89,0.55
20200527-172142,INFO,448,45.08,31.61,52.48,1027.63,25.0,65.4,6.61,-12.92,2.04,0.57
20200527-172222,INFO,449,45.08,31.59,53.08,1027.66,25.0,66.7,6.59,-13.62,2.05,0.59
20200527-172302,INFO,ERROR,Sensor failure. Check wiring.
20200527-172341,INFO,450,45.08,31.56,53.27,1027.7,25.1,66.0,6.46,-12.73,2.09,0.64
20200527-172421,INFO,451,45.08,31.9,52.92,1027.68,25.1,65.9,6.8,-12.98,1.94,0.6
20200527-172501,INFO,452,45.62,31.92,52.54,1027.69,25.1,66.0,6.82,-13.46,2.01,0.51
20200527-172540,INFO,453,45.08,32.05,52.77,1027.67,25.1,66.1,6.95,-13.33,1.87,0.58
20200527-172620,INFO,454,45.62,32.19,51.35,1027.66,25.2,65.9,6.99,-14.55,1.92,0.39
20200527-172700,INFO,455,45.08,32.16,52.15,1027.66,25.1,65.7,7.06,-13.55,1.83,0.52
20200527-172739,INFO,456,45.62,32.01,52.63,1027.66,25.2,65.8,6.81,-13.17,2.0,0.53
20200527-172819,INFO,457,45.62,31.99,52.57,1027.69,25.2,65.7,6.79,-13.13,2.01,0.53
20200527-172859,INFO,458,45.08,31.99,52.07,1027.71,25.2,65.6,6.79,-13.53,1.93,0.52
20200527-172938,INFO,459,45.08,32.16,52.46,1027.71,25.2,65.6,6.96,-13.14,1.86,0.56
20200527-173018,INFO,460,45.62,31.9,52.46,1027.71,25.3,65.6,6.6,-13.14,2.08,0.52
20200527-173058,INFO,461,45.08,31.85,53.07,1027.68,25.3,65.6,6.55,-12.53,2.02,0.64
20200527-173137,INFO,462,45.62,31.9,52.79,1027.66,25.3,65.5,6.6,-12.71,2.08,0.56
20200527-173217,INFO,463,45.62,32.12,52.75,1027.68,25.3,65.5,6.82,-12.75,1.98,0.56
20200527-173257,INFO,464,45.08,32.12,52.2,1027.68,25.3,65.4,6.82,-13.2,1.9,0.54
20200527-173336,INFO,465,45.62,32.12,52.12,1027.67,25.3,65.4,6.82,-13.28,1.98,0.49
20200527-173416,INFO,466,45.08,32.16,52.22,1027.64,25.3,65.3,6.86,-13.08,1.88,0.55
20200527-173456,INFO,467,45.08,32.3,52.1,1027.63,25.3,65.4,7.0,-13.3,1.83,0.53
20200527-173535,INFO,468,46.16,32.3,52.18,1027.63,25.4,65.4,6.9,-13.22,2.01,0.46
20200527-173615,INFO,469,45.62,32.3,52.24,1027.64,25.4,65.4,6.9,-13.16,1.93,0.5
20200527-173655,INFO,470,45.62,32.47,51.94,1027.62,25.4,65.2,7.07,-13.26,1.86,0.48
20200527-173734,INFO,471,46.16,32.48,52.01,1027.59,25.4,65.2,7.08,-13.19,1.93,0.44
20200527-173814,INFO,472,46.16,32.45,51.65,1027.63,25.4,65.2,7.05,-13.55,1.94,0.41
20200527-173854,INFO,473,46.16,32.37,51.74,1027.6,25.4,65.2,6.97,-13.46,1.98,0.41
20200527-173933,INFO,474,45.62,32.5,51.88,1027.61,25.4,65.1,7.1,-13.22,1.85,0.47
20200527-174013,INFO,475,45.08,32.41,52.11,1027.6,25.4,65.1,7.01,-12.99,1.81,0.54
20200527-174052,INFO,476,45.62,32.32,52.06,1027.62,25.5,65.2,6.82,-13.14,1.95,0.49
20200527-174132,INFO,477,46.16,32.32,52.32,1027.59,25.5,65.2,6.82,-12.88,2.03,0.48
20200527-174212,INFO,ERROR,Sensor failure. Check wiring.
20200527-174252,INFO,478,45.62,32.45,52.05,1027.59,25.5,65.1,6.95,-13.05,1.89,0.49
20200527-174331,INFO,479,45.62,32.36,51.83,1027.62,25.5,65.1,6.86,-13.27,1.93,0.47
20200527-174411,INFO,480,45.62,32.34,51.96,1027.61,25.5,65.0,6.84,-13.04,1.94,0.49
20200527-174450,INFO,481,45.08,32.43,52.38,1027.61,25.5,65.1,6.93,-12.72,1.83,0.57
20200527-174530,INFO,482,46.16,32.52,51.73,1027.66,25.5,65.1,7.02,-13.37,1.94,0.42
20200527-174610,INFO,483,45.62,32.45,51.85,1027.61,25.5,65.0,6.95,-13.15,1.89,0.47
20200527-174649,INFO,484,46.16,32.45,51.77,1027.64,25.5,65.1,6.95,-13.33,1.97,0.42
20200527-174729,INFO,485,46.16,32.56,52.08,1027.66,25.5,65.1,7.06,-13.02,1.93,0.45
20200527-174809,INFO,486,46.16,32.43,52.02,1027.67,25.5,65.1,6.93,-13.08,1.98,0.45
20200527-174848,INFO,487,46.16,32.3,52.19,1027.66,25.5,64.9,6.8,-12.71,2.04,0.47
20200527-174928,INFO,488,45.62,32.39,52.05,1027.67,25.6,65.0,6.79,-12.95,1.95,0.5
20200527-175008,INFO,489,46.16,32.19,52.21,1027.63,25.6,65.1,6.59,-12.89,2.12,0.47
20200527-175047,INFO,490,46.16,31.98,52.06,1027.64,25.6,65.1,6.38,-13.04,2.22,0.45
20200527-175127,INFO,491,45.62,31.9,52.25,1027.68,25.6,65.1,6.3,-12.85,2.18,0.52
20200527-175207,INFO,492,45.62,32.1,52.91,1027.67,25.6,65.1,6.5,-12.19,2.08,0.6
20200527-175246,INFO,493,46.16,32.12,52.81,1027.65,25.6,65.0,6.52,-12.19,2.15,0.55
20200527-175326,INFO,494,45.08,32.28,52.54,1027.66,25.6,64.7,6.68,-12.16,1.92,0.61
20200527-175406,INFO,495,45.62,32.1,52.66,1027.64,25.6,65.0,6.5,-12.34,2.08,0.57
20200527-175445,INFO,496,45.62,32.08,52.58,1027.63,25.6,64.9,6.48,-12.32,2.09,0.56
20200527-175525,INFO,497,46.16,32.23,52.45,1027.62,25.6,65.0,6.63,-12.55,2.1,0.5
20200527-175605,INFO,498,46.16,32.17,52.67,1027.6,25.6,65.0,6.57,-12.33,2.13,0.53
20200527-175644,INFO,499,45.62,32.19,52.59,1027.58,25.6,64.8,6.59,-12.21,2.04,0.57
20200527-175724,INFO,500,45.62,32.05,52.82,1027.63,25.6,64.9,6.45,-12.08,2.1,0.6
20200527-175804,INFO,501,46.16,32.01,53.96,1027.61,25.6,64.9,6.41,-10.94,2.21,0.71
20200527-175843,INFO,502,45.62,32.36,52.9,1027.6,25.6,64.9,6.76,-12.0,1.96,0.61
20200527-175923,INFO,503,45.08,32.3,52.29,1027.65,25.6,64.9,6.7,-12.61,1.91,0.57
20200527-180003,INFO,504,45.62,32.17,52.87,1027.6,25.6,64.8,6.57,-11.93,2.05,0.61
20200527-180042,INFO,ERROR,Sensor failure. Check wiring.
20200527-180122,INFO,505,45.62,32.19,52.8,1027.58,25.7,64.9,6.49,-12.1,2.07,0.59
20200527-180202,INFO,506,45.62,32.3,52.83,1027.58,25.7,64.9,6.6,-12.07,2.02,0.6
20200527-180241,INFO,507,45.62,32.36,52.67,1027.57,25.7,64.9,6.66,-12.23,1.99,0.58
20200527-180321,INFO,508,45.62,32.54,51.98,1027.54,25.7,64.8,6.84,-12.82,1.91,0.5
20200527-180401,INFO,509,45.62,32.39,52.08,1027.58,25.7,64.8,6.69,-12.72,1.98,0.51
20200527-180440,INFO,510,46.16,32.23,52.29,1027.57,25.7,64.8,6.53,-12.51,2.13,0.49
20200527-180520,INFO,511,46.16,32.19,52.5,1027.51,25.7,64.8,6.49,-12.3,2.15,0.52
20200527-180600,INFO,512,46.16,32.28,52.66,1027.49,25.7,64.8,6.58,-12.14,2.11,0.54
20200527-180639,INFO,513,46.16,32.19,52.22,1027.49,25.7,64.8,6.49,-12.58,2.15,0.48
20200527-180719,INFO,514,46.16,32.16,52.67,1027.54,25.7,64.8,6.46,-12.13,2.17,0.54
20200527-180759,INFO,515,46.16,32.32,52.72,1027.55,25.7,64.7,6.62,-11.98,2.09,0.55
20200527-180838,INFO,516,46.16,32.45,52.22,1027.53,25.7,64.8,6.75,-12.58,2.03,0.48
20200527-180918,INFO,517,46.16,32.45,52.63,1027.51,25.7,64.8,6.75,-12.17,2.03,0.53
20200527-180958,INFO,518,46.16,32.47,52.11,1027.55,25.7,64.7,6.77,-12.59,2.02,0.47
20200527-181037,INFO,519,46.16,32.41,52.62,1027.56,25.7,64.7,6.71,-12.08,2.05,0.53
20200527-181117,INFO,520,46.7,32.1,52.35,1027.53,25.7,64.7,6.4,-12.35,2.28,0.46
20200527-181157,INFO,521,45.62,32.28,52.0,1027.58,25.8,64.8,6.48,-12.8,2.06,0.5
20200527-181236,INFO,522,45.62,32.21,52.49,1027.56,25.7,64.7,6.51,-12.21,2.06,0.56
20200527-181316,INFO,523,46.16,32.41,52.41,1027.57,25.7,64.7,6.71,-12.29,2.05,0.51
20200527-181356,INFO,524,45.62,32.39,52.59,1027.54,25.8,64.8,6.59,-12.21,2.01,0.57
20200527-181435,INFO,525,46.16,32.37,52.67,1027.53,25.8,64.8,6.57,-12.13,2.1,0.54
20200527-181515,INFO,526,45.62,32.56,51.96,1027.52,25.8,64.8,6.76,-12.84,1.93,0.49
20200527-181555,INFO,527,46.16,32.68,51.99,1027.49,25.8,64.7,6.88,-12.71,1.96,0.46
20200527-181634,INFO,528,46.16,32.86,51.73,1027.52,25.8,64.7,7.06,-12.97,1.88,0.43
20200527-181714,INFO,529,46.16,32.79,51.44,1027.5,25.8,64.7,6.99,-13.26,1.91,0.4
20200527-181754,INFO,530,46.16,32.76,51.61,1027.56,25.8,64.7,6.96,-13.09,1.93,0.42
20200527-181833,INFO,531,46.16,32.74,51.85,1027.58,25.8,64.7,6.94,-12.85,1.93,0.44
20200527-181913,INFO,532,46.7,32.92,51.2,1027.53,25.8,64.7,7.12,-13.5,1.94,0.33
20200527-181953,INFO,533,46.16,33.01,51.55,1027.56,25.8,64.6,7.21,-13.05,1.82,0.41
20200527-182032,INFO,534,46.16,32.97,49.28,1027.53,25.8,64.6,7.17,-15.32,1.84,0.2
20200527-182112,INFO,535,46.16,32.56,51.9,1027.54,25.8,64.6,6.76,-12.7,2.01,0.45
20200527-182152,INFO,536,46.16,32.79,51.6,1027.51,25.8,64.8,6.99,-13.2,1.91,0.41
20200527-182231,INFO,537,46.16,33.03,51.59,1027.52,25.8,64.8,7.23,-13.21,1.82,0.41
20200527-182311,INFO,538,46.16,32.86,51.45,1027.49,25.8,64.8,7.06,-13.35,1.88,0.4
20200527-182351,INFO,539,46.16,33.21,51.15,1027.53,25.8,64.8,7.41,-13.65,1.75,0.37
20200527-182430,INFO,540,46.16,33.1,50.98,1027.55,25.8,64.8,7.3,-13.82,1.79,0.35
20200527-182510,INFO,541,46.16,32.96,51.29,1027.53,25.8,64.8,7.16,-13.51,1.84,0.38
20200527-182549,INFO,542,46.16,32.99,50.93,1027.56,25.8,64.8,7.19,-13.87,1.83,0.34
20200527-182629,INFO,543,46.16,33.01,51.31,1027.51,25.9,64.9,7.11,-13.59,1.85,0.38
20200527-182709,INFO,544,46.16,32.94,51.02,1027.51,25.8,64.7,7.14,-13.68,1.85,0.36
20200527-182748,INFO,545,46.16,32.74,51.54,1027.49,25.9,64.7,6.84,-13.16,1.96,0.41
20200527-182828,INFO,ERROR,Sensor failure. Check wiring.
20200527-182908,INFO,546,46.16,33.08,50.96,1027.57,25.8,64.6,7.28,-13.64,1.8,0.35
20200527-182947,INFO,547,46.16,33.05,51.17,1027.56,25.9,64.7,7.15,-13.53,1.83,0.37
20200527-183027,INFO,548,46.16,33.1,51.23,1027.51,25.8,64.6,7.3,-13.37,1.79,0.38
20200527-183107,INFO,549,46.16,33.06,49.78,1027.49,25.9,64.6,7.16,-14.82,1.83,0.24
20200527-183146,INFO,550,46.16,33.19,51.91,1027.57,25.9,64.7,7.29,-12.79,1.78,0.45
20200527-183226,INFO,551,46.16,33.17,51.25,1027.55,25.9,64.7,7.27,-13.45,1.79,0.38
20200527-183306,INFO,ERROR,Sensor failure. Check wiring.
20200527-183345,INFO,552,46.7,33.12,51.01,1027.52,25.9,64.7,7.22,-13.69,1.88,0.31
20200527-183425,INFO,553,46.7,33.01,50.91,1027.51,25.9,64.7,7.11,-13.79,1.93,0.31
20200527-183505,INFO,554,46.16,33.17,50.93,1027.52,25.9,64.7,7.27,-13.77,1.79,0.35
20200527-183544,INFO,555,46.16,33.25,50.78,1027.5,25.9,64.7,7.35,-13.92,1.76,0.33
20200527-183624,INFO,556,46.7,33.23,50.66,1027.48,25.9,64.7,7.33,-14.04,1.84,0.28
20200527-183704,INFO,557,46.16,33.03,50.7,1027.45,25.9,64.7,7.13,-14.0,1.84,0.32
20200527-183743,INFO,558,46.7,32.94,51.64,1027.45,25.9,65.5,7.04,-13.86,1.95,0.36
20200527-183823,INFO,559,46.7,32.99,52.07,1027.48,25.9,64.8,7.09,-12.73,1.93,0.42
20200527-183903,INFO,560,46.16,33.3,51.22,1027.49,25.9,64.8,7.4,-13.58,1.74,0.37
20200527-183942,INFO,561,46.16,33.21,50.89,1027.45,25.9,64.8,7.31,-13.91,1.77,0.34
20200527-184022,INFO,562,46.7,33.06,50.83,1027.48,25.9,64.8,7.16,-13.97,1.91,0.3
20200527-184102,INFO,563,46.7,33.03,51.37,1027.45,25.9,64.8,7.13,-13.43,1.92,0.35
20200527-184141,INFO,564,47.24,33.1,51.25,1027.43,25.9,64.7,7.2,-13.45,1.96,0.3
20200527-184221,INFO,565,46.16,32.94,51.24,1027.44,25.9,64.8,7.04,-13.56,1.88,0.37
20200527-184301,INFO,566,46.16,33.01,51.46,1027.49,25.9,65.2,7.11,-13.74,1.85,0.39
20200527-184340,INFO,567,46.16,32.88,51.57,1027.44,25.9,64.8,6.98,-13.23,1.9,0.41
20200527-184420,INFO,568,46.16,33.05,51.1,1027.44,25.9,64.9,7.15,-13.8,1.83,0.36
20200527-184500,INFO,569,46.7,32.96,51.4,1027.47,25.9,64.9,7.06,-13.5,1.95,0.35
20200527-184539,INFO,570,46.7,33.14,51.28,1027.45,25.9,65.0,7.24,-13.72,1.87,0.33
20200527-184619,INFO,571,47.24,33.14,51.21,1027.47,25.9,64.8,7.24,-13.59,1.95,0.29
20200527-184659,INFO,572,46.16,33.26,51.16,1027.47,25.9,64.9,7.36,-13.74,1.75,0.36
20200527-184738,INFO,573,46.16,33.23,51.03,1027.48,25.9,64.8,7.33,-13.77,1.76,0.35
20200527-184818,INFO,574,46.7,33.23,51.43,1027.53,25.9,64.8,7.33,-13.37,1.84,0.35
20200527-184858,INFO,575,46.16,33.23,51.2,1027.49,25.9,64.7,7.33,-13.5,1.76,0.37
20200527-184937,INFO,576,46.7,33.03,51.19,1027.49,25.9,64.8,7.13,-13.61,1.92,0.33
20200527-185017,INFO,577,46.16,32.99,51.72,1027.49,26.0,64.9,6.99,-13.18,1.88,0.42
20200527-185057,INFO,578,46.16,33.06,51.4,1027.53,26.0,64.9,7.06,-13.5,1.86,0.39
20200527-185136,INFO,579,46.7,33.05,50.89,1027.52,25.9,64.7,7.15,-13.81,1.91,0.3
20200527-185216,INFO,580,46.16,33.1,50.74,1027.56,25.9,64.8,7.2,-14.06,1.81,0.33
20200527-185255,INFO,581,46.16,33.12,51.22,1027.51,26.0,64.8,7.12,-13.58,1.83,0.37
20200527-185335,INFO,582,46.16,33.03,51.61,1027.51,25.9,64.8,7.13,-13.19,1.84,0.41
20200527-185415,INFO,583,46.7,33.16,51.28,1027.52,26.0,64.8,7.16,-13.52,1.89,0.34
20200527-185454,INFO,584,46.16,33.21,51.25,1027.47,26.0,64.9,7.21,-13.65,1.8,0.37
20200527-185534,INFO,585,46.7,32.99,51.12,1027.5,26.0,64.8,6.99,-13.68,1.96,0.32
20200527-185614,INFO,ERROR,Sensor failure. Check wiring.
20200527-185653,INFO,586,46.16,32.48,52.6,1027.44,26.0,65.7,6.48,-13.1,2.11,0.49
20200527-185733,INFO,587,46.16,32.66,52.6,1027.42,26.0,65.5,6.66,-12.9,2.03,0.5
20200527-185813,INFO,588,46.16,32.88,52.47,1027.45,26.0,65.3,6.88,-12.83,1.93,0.49
