20200526-085517,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200526-174408,INFO,703,45.62,32.25,53.79,1025.91,25.3,70.3,6.95,-16.51,1.92,0.49
20200526-174448,INFO,ERROR,Sensor failure. Check wiring.
20200526-174527,INFO,704,46.16,32.16,54.89,1025.93,25.3,70.2,6.86,-15.31,2.04,0.57
20200526-174607,INFO,705,45.62,32.32,55.06,1025.94,25.3,70.2,7.02,-15.14,1.89,0.62
20200526-174647,INFO,706,46.16,32.34,55.19,1025.9,25.3,70.3,7.04,-15.11,1.96,0.6
20200526-174726,INFO,707,45.08,32.41,54.34,1025.89,25.3,70.2,7.11,-15.86,1.78,0.58
20200526-174806,INFO,708,46.16,32.28,54.67,1025.89,25.3,70.1,6.98,-15.43,1.99,0.55
20200526-174846,INFO,709,45.62,32.34,54.68,1025.92,25.3,70.1,7.04,-15.42,1.89,0.59
20200526-174925,INFO,710,45.62,32.39,54.71,1025.92,25.3,70.0,7.09,-15.29,1.87,0.59
20200526-175005,INFO,ERROR,Sensor failure. Check wiring.
20200526-175045,INFO,711,45.62,32.34,55.0,1025.98,25.4,70.1,6.94,-15.1,1.91,0.62
20200526-175124,INFO,712,45.62,32.34,54.79,1025.93,25.4,70.0,6.94,-15.21,1.91,0.6
20200526-175204,INFO,713,45.08,32.39,55.23,1025.93,12.7,3311.8,19.69,-3256.57,0.64,0.0
20200526-175244,INFO,714,46.16,32.34,55.03,1025.99,25.4,69.8,6.94,-14.77,1.99,0.6
20200526-175323,INFO,715,45.62,32.39,54.57,1025.95,25.4,70.0,6.99,-15.43,1.89,0.58
20200526-175403,INFO,716,46.16,32.43,54.65,1025.92,25.4,69.9,7.03,-15.25,1.95,0.56
20200526-175443,INFO,717,46.16,32.39,54.57,1025.96,25.4,69.9,6.99,-15.33,1.97,0.55
20200526-175522,INFO,718,45.62,32.37,53.86,1025.96,25.4,69.8,6.97,-15.94,1.9,0.52
20200526-175602,INFO,719,46.16,32.32,54.89,1025.96,25.4,69.8,6.92,-14.91,2.0,0.59
20200526-175642,INFO,ERROR,Sensor failure. Check wiring.
20200526-175721,INFO,720,46.16,32.12,55.28,1026.0,25.4,70.0,6.72,-14.72,2.09,0.62
20200526-175801,INFO,721,45.62,32.21,54.99,1025.99,25.5,69.9,6.71,-14.91,2.0,0.63
20200526-175841,INFO,722,45.62,32.36,53.95,1025.97,25.5,69.8,6.86,-15.85,1.93,0.53
20200526-175920,INFO,723,46.16,32.28,54.68,1025.99,25.5,69.7,6.78,-15.02,2.05,0.57
20200526-180000,INFO,724,46.16,32.28,54.63,1025.96,25.5,69.6,6.78,-14.97,2.05,0.57
20200526-180040,INFO,725,45.62,32.32,54.68,1025.98,25.5,69.6,6.82,-14.92,1.95,0.61
20200526-180119,INFO,726,45.08,32.25,54.92,1025.98,25.5,69.6,6.75,-14.68,1.9,0.67
20200526-180159,INFO,727,45.62,32.14,54.86,1025.96,25.5,69.6,6.64,-14.74,2.03,0.63
20200526-180239,INFO,728,46.16,32.19,54.71,1025.94,25.5,69.5,6.69,-14.79,2.09,0.58
20200526-180318,INFO,729,45.62,32.25,55.03,1025.98,25.5,69.4,6.75,-14.37,1.98,0.65
20200526-180358,INFO,730,46.16,32.23,54.69,1025.92,25.5,69.4,6.73,-14.71,2.07,0.58
20200526-180438,INFO,731,46.16,32.34,54.69,1025.92,25.5,69.4,6.84,-14.71,2.02,0.58
20200526-180517,INFO,732,46.16,32.47,54.91,1025.94,25.5,69.4,6.97,-14.49,1.96,0.6
20200526-180557,INFO,733,46.16,32.45,54.53,1025.9,25.5,69.4,6.95,-14.87,1.97,0.56
20200526-180637,INFO,734,45.62,32.54,54.4,1025.91,25.5,69.4,7.04,-15.0,1.86,0.59
20200526-180716,INFO,735,46.16,32.65,54.27,1025.89,25.5,69.4,7.15,-15.13,1.89,0.54
20200526-180756,INFO,736,46.16,32.56,54.37,1025.91,25.5,69.4,7.06,-15.03,1.93,0.55
20200526-180836,INFO,ERROR,Sensor failure. Check wiring.
20200526-180915,INFO,737,46.16,32.43,54.48,1025.9,25.5,69.4,6.93,-14.92,1.98,0.56
20200526-180955,INFO,738,45.62,32.61,55.29,1025.86,25.5,69.4,7.11,-14.11,1.83,0.69
20200526-181035,INFO,ERROR,Sensor failure. Check wiring.
20200526-181114,INFO,739,46.16,32.66,53.82,1025.87,25.5,69.3,7.16,-15.48,1.89,0.49
20200526-181154,INFO,740,46.16,32.74,53.49,1025.88,25.5,69.2,7.24,-15.71,1.85,0.47
20200526-181234,INFO,ERROR,Sensor failure. Check wiring.
20200526-181313,INFO,741,46.16,32.76,53.99,1025.86,25.5,69.2,7.26,-15.21,1.85,0.51
20200526-181353,INFO,742,46.16,32.5,54.4,1025.89,25.6,69.3,6.9,-14.9,1.98,0.55
20200526-181433,INFO,743,45.62,32.52,54.51,1025.87,25.6,69.3,6.92,-14.79,1.89,0.6
20200526-181512,INFO,744,45.62,32.57,54.23,1025.85,25.6,69.2,6.97,-14.97,1.87,0.58
20200526-181552,INFO,745,46.16,32.61,54.36,1025.83,25.6,69.3,7.01,-14.94,1.93,0.55
20200526-181632,INFO,746,45.08,32.34,54.45,1025.86,25.6,69.2,6.74,-14.75,1.89,0.64
20200526-181711,INFO,747,46.16,32.45,54.21,1025.87,25.6,69.2,6.85,-14.99,2.0,0.54
20200526-181751,INFO,748,46.16,32.48,54.28,1025.85,25.6,69.3,6.88,-15.02,1.99,0.54
20200526-181831,INFO,749,46.16,32.59,54.38,1025.81,25.6,69.2,6.99,-14.82,1.94,0.55
20200526-181910,INFO,750,46.16,32.57,54.18,1025.82,25.6,69.2,6.97,-15.02,1.95,0.53
20200526-181950,INFO,751,46.16,32.63,53.91,1025.83,25.6,69.2,7.03,-15.29,1.92,0.51
20200526-182030,INFO,752,46.16,32.65,54.34,1025.84,25.6,69.2,7.05,-14.86,1.92,0.55
20200526-182109,INFO,753,46.16,32.39,53.97,1025.82,25.6,69.2,6.79,-15.23,2.03,0.51
20200526-182149,INFO,754,45.62,32.5,54.38,1025.83,25.6,69.1,6.9,-14.72,1.9,0.6
20200526-182229,INFO,755,46.16,32.39,54.52,1025.83,25.6,69.1,6.79,-14.58,2.03,0.57
20200526-182308,INFO,756,46.16,32.41,55.59,1025.81,25.6,69.2,6.81,-13.61,2.02,0.69
20200526-182348,INFO,757,46.16,32.47,54.49,1025.81,25.6,69.1,6.87,-14.61,1.99,0.57
20200526-182427,INFO,758,46.16,32.56,54.65,1025.79,25.6,69.1,6.96,-14.45,1.95,0.59
20200526-182507,INFO,759,45.62,32.5,54.64,1025.77,25.6,69.0,6.9,-14.36,1.9,0.63
20200526-182547,INFO,760,46.16,32.59,54.51,1025.75,25.6,69.0,6.99,-14.49,1.94,0.58
20200526-182626,INFO,761,46.16,32.66,54.55,1025.78,25.6,69.1,7.06,-14.55,1.91,0.58
20200526-182706,INFO,ERROR,Sensor failure. Check wiring.
20200526-182746,INFO,762,46.16,32.41,54.48,1025.79,25.6,69.0,6.81,-14.52,2.02,0.57
20200526-182825,INFO,763,45.08,32.5,54.58,1025.73,25.7,69.1,6.8,-14.52,1.85,0.65
20200526-182905,INFO,ERROR,Sensor failure. Check wiring.
20200526-182945,INFO,764,46.16,32.72,54.92,1025.72,25.7,69.1,7.02,-14.18,1.91,0.62
20200526-183024,INFO,765,46.16,32.74,53.8,1025.74,25.7,69.0,7.04,-15.2,1.91,0.5
20200526-183104,INFO,766,45.62,32.74,54.01,1025.73,25.7,68.9,7.04,-14.89,1.83,0.56
20200526-183144,INFO,767,46.16,32.52,53.84,1025.71,25.7,69.0,6.82,-15.16,2.0,0.51
20200526-183223,INFO,768,46.7,32.54,54.38,1025.72,25.7,69.0,6.84,-14.62,2.07,0.53
20200526-183303,INFO,769,45.62,32.59,54.55,1025.75,25.7,69.0,6.89,-14.45,1.89,0.62
20200526-183343,INFO,770,46.16,32.63,54.18,1025.74,25.7,69.1,6.93,-14.92,1.95,0.54
20200526-183422,INFO,771,46.16,32.63,55.06,1025.74,25.7,69.1,6.93,-14.04,1.95,0.63
20200526-183502,INFO,772,45.62,32.66,54.31,1025.73,25.7,69.1,6.96,-14.79,1.86,0.59
20200526-183542,INFO,773,46.16,32.66,54.34,1025.75,25.7,69.0,6.96,-14.66,1.94,0.56
20200526-183621,INFO,774,46.16,32.74,54.25,1025.75,25.7,69.0,7.04,-14.75,1.91,0.55
20200526-183701,INFO,775,46.16,32.5,54.32,1025.72,25.7,69.0,6.8,-14.68,2.01,0.56
20200526-183741,INFO,776,46.16,32.66,54.27,1025.73,25.7,69.0,6.96,-14.73,1.94,0.55
20200526-183820,INFO,ERROR,Sensor failure. Check wiring.
20200526-183900,INFO,777,45.62,32.47,54.35,1025.71,25.7,68.9,6.77,-14.55,1.94,0.6
20200526-183940,INFO,778,45.62,32.52,54.33,1025.68,25.7,68.9,6.82,-14.57,1.92,0.6
20200526-184019,INFO,779,46.16,32.59,54.67,1025.67,25.7,68.9,6.89,-14.23,1.97,0.6
20200526-184059,INFO,780,46.16,32.65,54.43,1025.67,25.7,69.0,6.95,-14.57,1.94,0.57
20200526-184139,INFO,781,46.16,32.83,54.1,1025.67,25.7,68.9,7.13,-14.8,1.87,0.54
20200526-184218,INFO,782,45.62,32.81,54.02,1025.65,25.7,68.9,7.11,-14.88,1.8,0.56
20200526-184258,INFO,783,46.16,32.7,52.02,1025.67,25.7,68.9,7.0,-16.88,1.92,0.35
20200526-184338,INFO,784,45.62,32.85,53.88,1025.71,25.7,68.9,7.15,-15.02,1.79,0.55
20200526-184417,INFO,785,46.7,32.54,53.84,1025.68,25.7,68.9,6.84,-15.06,2.07,0.47
20200526-184457,INFO,786,46.16,32.7,54.12,1025.67,25.7,68.9,7.0,-14.78,1.92,0.54
20200526-184537,INFO,787,46.16,32.65,54.64,1025.71,25.7,68.9,6.95,-14.26,1.94,0.59
20200526-184616,INFO,788,46.16,32.81,54.16,1025.68,25.7,68.8,7.11,-14.64,1.88,0.55
20200526-184656,INFO,789,46.16,32.66,54.17,1025.7,25.7,68.8,6.96,-14.63,1.94,0.55
20200526-184736,INFO,790,46.16,32.76,54.07,1025.73,25.7,68.8,7.06,-14.73,1.9,0.54
20200526-184815,INFO,ERROR,Sensor failure. Check wiring.
20200526-184855,INFO,791,46.16,32.9,53.97,1025.74,25.7,68.9,7.2,-14.93,1.84,0.52
20200526-184935,INFO,792,46.16,32.83,53.83,1025.72,25.8,68.9,7.03,-15.07,1.9,0.51
20200526-185014,INFO,793,45.62,32.83,53.99,1025.65,25.8,68.9,7.03,-14.91,1.82,0.56
20200526-185054,INFO,794,46.16,32.99,53.66,1025.75,25.8,68.9,7.19,-15.24,1.83,0.49
20200526-185134,INFO,795,46.16,32.92,53.61,1025.72,25.8,68.9,7.12,-15.29,1.86,0.49
20200526-185213,INFO,ERROR,Sensor failure. Check wiring.
20200526-185253,INFO,ERROR,Sensor failure. Check wiring.
20200526-185333,INFO,796,45.62,32.92,53.49,1025.7,25.8,68.9,7.12,-15.41,1.78,0.51
20200526-185412,INFO,797,46.16,32.83,53.91,1025.67,25.8,68.9,7.03,-14.99,1.9,0.52
20200526-185452,INFO,798,46.16,32.79,53.92,1025.64,25.8,69.0,6.99,-15.08,1.91,0.51
20200526-185532,INFO,799,46.16,32.92,54.0,1025.67,25.8,68.9,7.12,-14.9,1.86,0.53
20200526-185611,INFO,800,46.16,32.88,53.83,1025.7,25.8,68.9,7.08,-15.07,1.88,0.51
20200526-185651,INFO,801,46.16,32.9,53.49,1025.68,25.8,68.9,7.1,-15.41,1.87,0.48
20200526-185731,INFO,802,46.16,32.77,54.22,1025.66,25.8,68.8,6.97,-14.58,1.92,0.55
20200526-185810,INFO,803,45.62,32.7,53.98,1025.68,25.8,68.9,6.9,-14.92,1.87,0.56
20200526-185850,INFO,804,46.16,32.72,53.86,1025.64,25.8,68.9,6.92,-15.04,1.94,0.51
20200526-185930,INFO,805,46.16,32.74,54.17,1025.65,25.8,68.9,6.94,-14.73,1.93,0.54
20200526-190009,INFO,806,46.16,32.81,53.89,1025.67,25.8,68.8,7.01,-14.91,1.9,0.52
20200526-190049,INFO,807,46.7,32.86,54.04,1025.71,25.8,68.8,7.06,-14.76,1.96,0.5
20200526-190129,INFO,808,46.16,32.81,53.99,1025.65,25.8,68.8,7.01,-14.81,1.9,0.53
20200526-190208,INFO,809,45.62,32.76,53.61,1025.64,25.8,68.8,6.96,-15.19,1.85,0.53
20200526-190248,INFO,810,46.7,32.76,54.18,1025.63,25.8,68.8,6.96,-14.62,2.0,0.51
20200526-190328,INFO,811,46.16,32.56,54.4,1025.65,25.8,68.8,6.76,-14.4,2.01,0.57
20200526-190407,INFO,812,46.16,32.5,54.61,1025.64,25.8,68.8,6.7,-14.19,2.04,0.6
20200526-190447,INFO,ERROR,Sensor failure. Check wiring.
20200526-190527,INFO,813,46.16,32.72,54.13,1025.68,25.8,68.8,6.92,-14.67,1.94,0.54
20200526-190606,INFO,814,46.16,32.59,54.45,1025.61,25.8,68.8,6.79,-14.35,2.0,0.58
20200526-190646,INFO,815,46.16,32.72,54.24,1025.64,25.8,69.1,6.92,-14.86,1.94,0.54
20200526-190726,INFO,816,46.16,32.63,54.44,1025.67,25.8,69.1,6.83,-14.66,1.98,0.56
20200526-190805,INFO,817,46.16,32.79,54.23,1025.67,25.8,68.9,6.99,-14.67,1.91,0.55
20200526-190845,INFO,818,46.16,32.68,54.67,1025.71,25.7,68.9,6.98,-14.23,1.93,0.6
20200526-190925,INFO,819,46.16,32.52,54.53,1025.66,25.8,69.0,6.72,-14.47,2.03,0.58
20200526-191004,INFO,820,46.16,32.48,53.84,1025.64,25.7,69.1,6.78,-15.26,2.02,0.5
20200526-191044,INFO,821,46.16,32.54,54.59,1025.61,25.7,69.2,6.84,-14.61,1.99,0.58
20200526-191123,INFO,822,46.16,32.56,54.69,1025.64,25.7,69.2,6.86,-14.51,1.98,0.59
20200526-191203,INFO,823,46.16,32.7,54.29,1025.65,25.7,69.2,7.0,-14.91,1.92,0.55
20200526-191243,INFO,824,46.16,32.48,54.56,1025.64,25.7,69.2,6.78,-14.64,2.02,0.57
20200526-191322,INFO,825,46.16,32.17,54.49,1025.66,25.7,69.3,6.47,-14.81,2.16,0.56
20200526-191402,INFO,826,46.16,32.14,55.03,1025.64,25.7,69.2,6.44,-14.17,2.18,0.63
20200526-191442,INFO,827,46.16,32.01,55.46,1025.69,25.7,69.2,6.31,-13.74,2.24,0.68
20200526-191521,INFO,828,46.16,32.01,55.33,1025.68,25.7,69.0,6.31,-13.67,2.24,0.67
20200526-191601,INFO,ERROR,Sensor failure. Check wiring.
20200526-191641,INFO,829,46.16,32.08,55.88,1025.65,25.8,69.0,6.28,-13.12,2.24,0.74
20200526-191720,INFO,830,45.62,31.98,55.67,1025.68,25.8,68.9,6.18,-13.23,2.21,0.76
20200526-191800,INFO,831,46.16,31.83,53.26,1025.69,25.8,68.8,6.03,-15.54,2.38,0.46
20200526-191840,INFO,832,46.16,31.96,55.76,1025.7,25.8,68.7,6.16,-12.94,2.31,0.74
20200526-191919,INFO,833,46.16,31.96,55.47,1025.69,25.8,68.6,6.16,-13.13,2.31,0.71
20200526-191959,INFO,834,46.16,31.87,55.83,1025.66,25.8,68.6,6.07,-12.77,2.35,0.76
20200526-192039,INFO,835,45.62,31.94,55.77,1025.64,25.8,68.5,6.14,-12.73,2.23,0.8
20200526-192118,INFO,836,45.08,31.94,55.64,1025.67,25.8,68.4,6.14,-12.76,2.14,0.83
20200526-192158,INFO,837,46.16,31.88,55.7,1025.65,25.9,68.5,5.98,-12.8,2.39,0.75
20200526-192238,INFO,838,45.62,31.88,55.76,1025.66,25.9,68.5,5.98,-12.74,2.3,0.8
20200526-192317,INFO,839,46.16,31.96,55.77,1025.65,25.9,68.4,6.06,-12.63,2.34,0.76
20200526-192357,INFO,840,46.16,31.9,55.84,1025.69,25.9,68.3,6.0,-12.46,2.38,0.78
20200526-192437,INFO,841,45.62,32.05,55.6,1025.66,25.9,68.3,6.15,-12.7,2.21,0.79
20200526-192516,INFO,842,45.62,31.74,56.25,1025.65,25.9,68.3,5.84,-12.05,2.38,0.88
20200526-192556,INFO,843,45.08,31.76,56.5,1025.67,25.9,68.2,5.86,-11.7,2.27,0.98
20200526-192636,INFO,844,46.16,31.78,56.38,1025.64,25.9,68.2,5.88,-11.82,2.45,0.86
20200526-192715,INFO,845,45.62,31.79,56.22,1025.66,25.9,68.2,5.89,-11.98,2.35,0.88
20200526-192755,INFO,ERROR,Sensor failure. Check wiring.
20200526-192835,INFO,846,46.16,31.78,56.35,1025.6,25.9,68.2,5.88,-11.85,2.45,0.86
20200526-192914,INFO,847,45.08,31.83,56.97,1025.61,25.9,68.2,5.93,-11.23,2.23,1.06
20200526-192954,INFO,848,45.62,31.79,56.58,1025.58,25.9,68.2,5.89,-11.62,2.35,0.94
20200526-193034,INFO,ERROR,Sensor failure. Check wiring.
20200526-193113,INFO,849,45.62,32.23,55.66,1025.59,25.8,68.6,6.43,-12.94,2.08,0.78
20200526-193153,INFO,850,46.16,32.21,55.47,1025.6,25.9,68.7,6.31,-13.23,2.21,0.7
20200526-193233,INFO,851,46.16,32.19,55.53,1025.61,25.8,68.7,6.39,-13.17,2.19,0.71
20200526-193312,INFO,852,46.16,32.41,55.35,1025.63,25.8,68.8,6.61,-13.45,2.08,0.68
20200526-193352,INFO,853,45.62,32.48,55.13,1025.61,25.8,68.9,6.68,-13.77,1.97,0.69
20200526-193432,INFO,854,46.16,32.48,55.03,1025.65,25.8,69.0,6.68,-13.97,2.05,0.63
20200526-193511,INFO,855,45.62,32.54,54.85,1025.66,25.8,69.0,6.74,-14.15,1.94,0.65
20200526-193551,INFO,856,45.62,32.56,54.55,1025.69,25.8,69.1,6.76,-14.55,1.93,0.61
20200526-193631,INFO,857,46.16,32.48,54.63,1025.66,25.7,69.0,6.78,-14.37,2.02,0.59
20200526-193710,INFO,858,46.16,32.45,54.54,1025.63,25.7,69.0,6.75,-14.46,2.03,0.58
20200526-193750,INFO,859,46.16,32.57,54.76,1025.66,25.8,69.1,6.77,-14.34,2.01,0.6
20200526-193830,INFO,860,46.16,32.45,54.05,1025.65,25.8,69.1,6.65,-15.05,2.06,0.52
20200526-193909,INFO,861,46.16,32.77,54.47,1025.68,25.8,69.0,6.97,-14.53,1.92,0.57
20200526-193949,INFO,862,46.16,32.77,54.37,1025.73,25.8,69.0,6.97,-14.63,1.92,0.56
20200526-194029,INFO,863,46.16,32.86,54.12,1025.7,25.8,69.1,7.06,-14.98,1.88,0.53
20200526-194108,INFO,864,45.62,32.66,54.16,1025.71,25.8,69.1,6.86,-14.94,1.89,0.57
20200526-194148,INFO,ERROR,Sensor failure. Check wiring.
20200526-194228,INFO,865,46.16,32.97,53.84,1025.73,25.8,69.1,7.17,-15.26,1.84,0.5
20200526-194307,INFO,866,46.7,32.86,53.94,1025.7,25.8,69.0,7.06,-15.06,1.96,0.48
20200526-194347,INFO,867,46.16,32.72,54.35,1025.68,25.8,69.0,6.92,-14.65,1.94,0.56
20200526-194427,INFO,868,46.7,32.74,54.15,1025.68,25.7,69.0,7.04,-14.85,1.98,0.5
20200526-194506,INFO,869,46.16,32.85,54.04,1025.69,25.8,69.0,7.05,-14.96,1.89,0.53
20200526-194546,INFO,870,46.7,32.81,54.08,1025.71,25.8,68.9,7.01,-14.82,1.98,0.5
20200526-194626,INFO,871,46.16,32.83,54.11,1025.72,25.8,68.9,7.03,-14.79,1.9,0.54
20200526-194705,INFO,872,46.16,32.96,53.87,1025.75,25.8,69.0,7.16,-15.13,1.84,0.51
20200526-194745,INFO,873,46.16,33.08,53.5,1025.76,25.8,68.8,7.28,-15.3,1.8,0.48
20200526-194825,INFO,874,46.16,32.94,53.84,1025.7,25.8,68.9,7.14,-15.06,1.85,0.51
20200526-194904,INFO,875,46.16,32.94,53.72,1025.74,25.8,68.9,7.14,-15.18,1.85,0.5
20200526-194944,INFO,876,46.16,33.01,53.87,1025.77,25.8,68.8,7.21,-14.93,1.82,0.52
20200526-195024,INFO,877,46.16,32.92,53.96,1025.74,25.8,68.8,7.12,-14.84,1.86,0.53
20200526-195103,INFO,878,46.7,33.05,53.64,1025.73,25.8,68.8,7.25,-15.16,1.88,0.46
20200526-195143,INFO,879,46.16,33.05,53.71,1025.73,25.8,68.8,7.25,-15.09,1.81,0.5
20200526-195222,INFO,880,46.16,32.99,53.09,1025.8,25.8,68.8,7.19,-15.71,1.83,0.44
20200526-195302,INFO,ERROR,Sensor failure. Check wiring.
20200526-195342,INFO,881,46.7,32.99,53.55,1025.76,25.9,68.8,7.09,-15.25,1.93,0.45
20200526-195421,INFO,882,46.7,32.94,53.63,1025.79,25.9,68.9,7.04,-15.27,1.95,0.45
20200526-195501,INFO,883,46.7,32.72,54.06,1025.76,25.9,68.8,6.82,-14.74,2.05,0.5
20200526-195541,INFO,884,46.7,32.92,53.74,1025.78,25.9,68.9,7.02,-15.16,1.96,0.46
20200526-195620,INFO,885,46.16,32.83,53.73,1025.79,25.9,68.9,6.93,-15.17,1.92,0.5
20200526-195700,INFO,886,46.16,32.77,53.95,1025.74,25.9,68.8,6.87,-14.85,1.95,0.52
20200526-195740,INFO,ERROR,Sensor failure. Check wiring.
20200526-195819,INFO,887,46.16,33.03,53.65,1025.79,25.9,68.8,7.13,-15.15,1.84,0.49
20200526-195859,INFO,888,46.16,32.92,53.94,1025.78,25.9,68.8,7.02,-14.86,1.89,0.52
20200526-195939,INFO,889,46.7,32.97,53.91,1025.79,25.9,68.8,7.07,-14.89,1.94,0.48
20200526-200018,INFO,890,46.16,32.9,53.78,1025.79,25.9,68.8,7.0,-15.02,1.89,0.51
20200526-200058,INFO,891,46.16,32.79,54.04,1025.77,25.9,68.8,6.89,-14.76,1.94,0.53
20200526-200138,INFO,892,46.16,32.83,54.08,1025.74,25.9,68.8,6.93,-14.72,1.92,0.54
20200526-200217,INFO,893,46.16,32.85,53.93,1025.73,25.9,68.8,6.95,-14.87,1.92,0.52
20200526-200257,INFO,894,46.16,32.96,53.69,1025.75,25.9,68.9,7.06,-15.21,1.87,0.5
20200526-200337,INFO,895,46.7,33.03,53.86,1025.72,25.9,68.7,7.13,-14.84,1.92,0.48
20200526-200416,INFO,896,46.16,33.01,53.73,1025.73,25.9,68.8,7.11,-15.07,1.85,0.5
20200526-200456,INFO,897,46.16,33.1,53.47,1025.73,25.9,68.7,7.2,-15.23,1.81,0.48
20200526-200536,INFO,898,46.16,33.03,53.65,1025.72,25.9,68.7,7.13,-15.05,1.84,0.5
20200526-200615,INFO,ERROR,Sensor failure. Check wiring.
20200526-200655,INFO,899,46.16,32.77,53.89,1025.72,25.9,68.7,6.87,-14.81,1.95,0.52
20200526-200735,INFO,900,46.16,32.85,54.48,1025.74,25.9,68.7,6.95,-14.22,1.92,0.59
20200526-200814,INFO,901,46.7,32.97,54.25,1025.79,25.9,68.8,7.07,-14.55,1.94,0.52
20200526-200854,INFO,902,46.16,32.97,53.7,1025.8,25.9,68.7,7.07,-15.0,1.87,0.5
20200526-200934,INFO,903,46.16,32.74,54.1,1025.75,25.9,68.7,6.84,-14.6,1.96,0.54
20200526-201013,INFO,904,46.16,32.85,53.6,1025.82,25.9,68.7,6.95,-15.1,1.92,0.49
20200526-201053,INFO,905,46.16,33.01,53.98,1025.82,25.9,68.7,7.11,-14.72,1.85,0.53
20200526-201133,INFO,906,46.7,32.83,53.9,1025.79,25.9,68.7,6.93,-14.8,2.0,0.49
20200526-201212,INFO,907,46.16,33.05,53.96,1025.82,25.9,68.7,7.15,-14.74,1.83,0.53
20200526-201252,INFO,908,46.16,32.88,53.92,1025.8,25.9,68.7,6.98,-14.78,1.9,0.53
20200526-201332,INFO,909,46.7,32.83,54.55,1025.81,25.9,68.7,6.93,-14.15,2.0,0.55
20200526-201411,INFO,910,46.16,32.81,54.37,1025.84,25.9,68.7,6.91,-14.33,1.93,0.57
20200526-201451,INFO,911,46.16,32.85,54.01,1025.85,25.9,68.7,6.95,-14.69,1.92,0.53
20200526-201531,INFO,912,46.16,32.77,54.27,1025.81,25.9,68.7,6.87,-14.43,1.95,0.56
20200526-201610,INFO,913,46.7,32.76,53.97,1025.82,25.9,68.7,6.86,-14.73,2.03,0.49
20200526-201650,INFO,914,46.7,32.88,53.94,1025.76,25.9,68.7,6.98,-14.76,1.98,0.49
20200526-201730,INFO,ERROR,Sensor failure. Check wiring.
20200526-201809,INFO,915,46.16,32.81,53.62,1025.82,25.9,68.7,6.91,-15.08,1.93,0.49
20200526-201849,INFO,916,46.16,32.85,54.04,1025.8,25.9,68.8,6.95,-14.76,1.92,0.53
20200526-201929,INFO,917,46.16,32.72,54.17,1025.8,25.9,68.8,6.82,-14.63,1.97,0.55
20200526-202008,INFO,ERROR,Sensor failure. Check wiring.
20200526-202048,INFO,918,46.16,32.83,53.95,1025.85,25.9,68.8,6.93,-14.85,1.92,0.52
20200526-202128,INFO,919,45.62,32.76,54.47,1025.85,25.9,68.7,6.86,-14.23,1.87,0.62
20200526-202207,INFO,920,46.16,32.9,54.35,1025.84,25.9,68.8,7.0,-14.45,1.89,0.57
20200526-202247,INFO,921,46.16,32.86,54.04,1025.84,25.9,68.7,6.96,-14.66,1.91,0.54
20200526-202327,INFO,922,46.16,32.88,56.82,1025.89,25.9,68.7,6.98,-11.88,1.9,0.9
20200526-202406,INFO,923,46.16,32.81,54.15,1025.87,25.9,68.7,6.91,-14.55,1.93,0.55
20200526-202446,INFO,924,46.16,32.96,54.08,1025.9,25.9,68.8,7.06,-14.72,1.87,0.54
20200526-202526,INFO,925,46.7,33.12,53.56,1025.86,25.9,68.7,7.22,-15.14,1.88,0.45
20200526-202605,INFO,926,46.16,33.19,53.57,1025.91,25.9,68.7,7.29,-15.13,1.78,0.49
20200526-202645,INFO,927,46.7,33.16,53.5,1025.9,25.9,68.7,7.26,-15.2,1.87,0.45
20200526-202725,INFO,928,46.16,33.16,53.89,1025.92,25.9,68.7,7.26,-14.81,1.79,0.52
20200526-202804,INFO,ERROR,Sensor failure. Check wiring.
20200526-202844,INFO,929,46.7,32.88,54.01,1025.95,25.9,68.7,6.98,-14.69,1.98,0.5
20200526-202924,INFO,930,46.7,32.9,53.93,1025.95,25.9,68.7,7.0,-14.77,1.97,0.49
20200526-203003,INFO,931,46.16,32.81,53.6,1025.93,25.9,68.7,6.91,-15.1,1.93,0.49
20200526-203043,INFO,932,46.7,32.94,54.08,1025.77,25.9,68.8,7.04,-14.72,1.95,0.5
20200526-203123,INFO,933,46.16,33.14,53.71,1025.78,25.9,68.7,7.24,-14.99,1.8,0.5
20200526-203202,INFO,934,46.16,32.92,53.43,1025.8,26.0,68.8,6.92,-15.37,1.91,0.47
20200526-203242,INFO,935,46.7,32.81,55.27,1025.77,26.0,68.7,6.81,-13.43,2.04,0.64
20200526-203322,INFO,936,46.7,33.21,53.53,1025.79,26.0,68.6,7.21,-15.07,1.87,0.45
20200526-203401,INFO,937,46.7,33.14,53.46,1025.8,26.0,68.5,7.14,-15.04,1.9,0.45
20200526-203441,INFO,ERROR,Sensor failure. Check wiring.
20200526-203521,INFO,938,46.16,33.14,53.52,1025.81,26.1,68.4,7.04,-14.88,1.85,0.49
20200526-203600,INFO,ERROR,Sensor failure. Check wiring.
20200526-203640,INFO,939,47.24,32.94,53.65,1025.79,26.1,68.3,6.84,-14.65,2.09,0.44
20200526-203720,INFO,940,46.7,32.97,54.15,1025.81,26.1,68.2,6.87,-14.05,2.0,0.53
20200526-203759,INFO,941,46.16,33.08,53.47,1025.83,26.1,68.1,6.98,-14.63,1.87,0.5
