20200530-090004,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200530-150815,INFO,504,45.08,31.96,54.17,1017.15,25.1,67.9,6.86,-13.73,1.91,0.66
20200530-150855,INFO,505,45.62,31.9,53.69,1017.11,25.0,67.9,6.9,-14.21,1.99,0.57
20200530-150935,INFO,506,46.16,31.9,54.04,1017.15,25.1,68.0,6.8,-13.96,2.1,0.56
20200530-151014,INFO,507,45.62,31.9,53.92,1017.18,25.0,67.9,6.9,-13.98,1.99,0.59
20200530-151054,INFO,508,46.16,31.99,53.89,1017.06,25.1,68.0,6.89,-14.11,2.06,0.55
20200530-151134,INFO,509,45.62,32.14,54.03,1017.1,12.5,3310.8,19.64,-3256.77,0.69,0.0
20200530-151213,INFO,510,45.08,32.01,53.7,1017.06,25.1,68.0,6.91,-14.3,1.89,0.6
20200530-151253,INFO,511,45.62,32.16,53.82,1017.05,25.1,68.0,7.06,-14.18,1.91,0.58
20200530-151332,INFO,512,45.62,32.25,53.67,1017.12,25.0,68.0,7.25,-14.33,1.84,0.56
20200530-151412,INFO,513,45.62,32.1,53.59,1017.09,25.1,68.0,7.0,-14.41,1.93,0.55
20200530-151452,INFO,514,45.62,32.21,53.72,1017.13,25.1,68.0,7.11,-14.28,1.89,0.57
20200530-151531,INFO,515,45.62,32.3,53.49,1017.1,25.1,68.0,7.2,-14.51,1.85,0.54
20200530-151651,INFO,516,46.16,32.16,53.65,1017.11,25.1,68.0,7.06,-14.35,1.98,0.52
20200530-151730,INFO,517,45.62,32.21,53.39,1017.11,25.1,68.0,7.11,-14.61,1.89,0.53
20200530-151810,INFO,518,46.16,32.23,53.36,1017.12,25.1,68.0,7.13,-14.64,1.95,0.49
20200530-151850,INFO,519,46.16,32.03,53.59,1017.13,25.1,68.0,6.93,-14.41,2.04,0.52
20200530-152049,INFO,520,45.62,32.16,53.23,1017.14,25.1,68.2,7.06,-14.97,1.91,0.51
20200530-152128,INFO,521,46.16,32.23,53.67,1017.11,25.1,68.2,7.13,-14.53,1.95,0.52
20200530-152208,INFO,522,45.08,32.23,53.62,1017.12,25.0,68.1,7.23,-14.48,1.78,0.59
20200530-152248,INFO,523,46.16,32.16,53.63,1017.15,25.1,68.2,7.06,-14.57,1.98,0.51
20200530-152327,INFO,524,45.62,32.25,53.21,1017.11,25.1,68.2,7.15,-14.99,1.87,0.51
20200530-152407,INFO,525,46.7,32.21,53.39,1017.11,25.1,68.1,7.11,-14.71,2.04,0.45
20200530-152447,INFO,526,46.16,32.19,53.41,1017.11,25.1,68.2,7.09,-14.79,1.97,0.49
20200530-152526,INFO,527,45.62,32.19,53.65,1017.15,25.0,68.1,7.19,-14.45,1.87,0.56
20200530-152606,INFO,528,45.62,32.17,53.6,1017.11,25.1,68.2,7.07,-14.6,1.9,0.55
20200530-152646,INFO,529,45.08,32.14,52.92,1017.15,25.0,68.1,7.14,-15.18,1.81,0.52
20200530-152725,INFO,530,45.62,32.23,53.31,1017.15,25.1,68.1,7.13,-14.79,1.88,0.52
20200530-152805,INFO,531,45.62,32.1,54.16,1017.08,25.0,68.0,7.1,-13.84,1.9,0.62
20200530-152845,INFO,532,45.62,32.1,53.84,1017.11,25.0,68.1,7.1,-14.26,1.9,0.58
20200530-153004,INFO,533,45.62,32.03,52.92,1017.09,25.1,68.1,6.93,-15.18,1.96,0.48
20200530-153044,INFO,534,45.62,32.25,53.29,1017.07,25.0,68.1,7.25,-14.81,1.84,0.52
20200530-153123,INFO,535,46.16,32.12,53.59,1017.07,25.0,68.1,7.12,-14.51,1.97,0.51
20200530-153203,INFO,536,45.08,32.14,53.56,1017.12,25.0,68.1,7.14,-14.54,1.81,0.58
20200530-153243,INFO,537,45.08,32.32,53.51,1017.14,25.0,68.2,7.32,-14.69,1.74,0.57
20200530-153322,INFO,538,45.62,32.21,54.26,1017.11,25.1,68.2,7.11,-13.94,1.89,0.62
20200530-153402,INFO,539,45.62,32.07,53.74,1017.11,25.0,68.2,7.07,-14.46,1.92,0.56
20200530-153442,INFO,540,45.08,32.14,53.84,1017.12,25.0,68.1,7.14,-14.26,1.81,0.61
20200530-153521,INFO,541,45.08,32.16,53.45,1017.11,25.1,68.1,7.06,-14.65,1.83,0.57
20200530-153720,INFO,542,45.62,32.1,53.16,1017.15,25.1,68.2,7.0,-15.04,1.93,0.5
20200530-153800,INFO,543,46.16,32.03,54.27,1017.15,25.0,68.1,7.03,-13.83,2.01,0.59
20200530-153919,INFO,544,46.16,32.25,53.31,1017.15,25.0,68.1,7.25,-14.79,1.92,0.48
20200530-153959,INFO,545,45.62,32.17,53.12,1017.14,25.1,68.2,7.07,-15.08,1.9,0.5
20200530-154039,INFO,546,45.62,32.27,53.29,1017.12,25.1,68.1,7.17,-14.81,1.86,0.52
20200530-154118,INFO,547,46.16,32.17,53.47,1017.11,25.0,68.0,7.17,-14.53,1.95,0.5
20200530-154158,INFO,548,45.08,32.3,53.24,1017.12,25.1,68.1,7.2,-14.86,1.78,0.55
20200530-154237,INFO,549,45.62,32.25,54.14,1017.14,25.0,68.1,7.25,-13.96,1.84,0.61
20200530-154317,INFO,550,45.08,32.28,53.68,1017.11,25.0,68.1,7.28,-14.42,1.76,0.6
20200530-154357,INFO,551,45.62,32.14,53.48,1017.12,25.1,68.1,7.04,-14.62,1.91,0.54
20200530-154436,INFO,552,45.08,32.17,53.05,1017.12,25.1,68.2,7.07,-15.15,1.83,0.53
20200530-154516,INFO,553,45.08,32.21,53.44,1017.12,25.1,68.1,7.11,-14.66,1.81,0.57
20200530-154556,INFO,554,45.08,32.23,53.2,1017.13,25.1,68.2,7.13,-15.0,1.8,0.54
20200530-154635,INFO,555,45.08,32.17,53.39,1017.14,25.0,68.1,7.17,-14.71,1.8,0.56
20200530-154715,INFO,556,45.08,32.14,53.56,1017.13,25.1,68.1,7.04,-14.54,1.84,0.58
20200530-154755,INFO,557,45.08,32.25,53.61,1017.09,25.1,68.2,7.15,-14.59,1.79,0.58
20200530-154834,INFO,558,45.62,32.27,53.67,1017.14,25.1,68.2,7.17,-14.53,1.86,0.55
20200530-154914,INFO,559,45.08,32.17,53.21,1017.14,25.1,68.1,7.07,-14.89,1.83,0.55
20200530-154954,INFO,560,45.08,32.34,53.07,1017.02,25.1,68.1,7.24,-15.03,1.76,0.53
20200530-155033,INFO,561,45.62,32.19,53.46,1017.05,25.1,68.1,7.09,-14.64,1.89,0.54
20200530-155113,INFO,562,45.62,32.17,55.54,1017.11,25.1,68.1,7.07,-12.56,1.9,0.79
20200530-155153,INFO,563,45.08,32.21,53.67,1017.09,25.1,68.2,7.11,-14.53,1.81,0.59
20200530-155232,INFO,564,45.62,32.14,53.34,1017.12,25.1,68.1,7.04,-14.76,1.91,0.52
20200530-155312,INFO,565,45.62,32.16,53.67,1017.09,25.1,68.1,7.06,-14.43,1.91,0.56
20200530-155352,INFO,566,45.08,32.08,53.63,1017.06,25.1,68.2,6.98,-14.57,1.86,0.59
20200530-155431,INFO,567,45.08,32.14,53.57,1017.11,25.1,68.1,7.04,-14.53,1.84,0.58
20200530-155511,INFO,568,45.08,32.17,53.68,1017.08,25.1,68.2,7.07,-14.52,1.83,0.59
20200530-155630,INFO,569,45.08,32.17,53.72,1017.14,25.1,68.1,7.07,-14.38,1.83,0.6
20200530-155710,INFO,570,45.62,32.25,53.59,1017.07,25.1,68.1,7.15,-14.51,1.87,0.55
20200530-155750,INFO,571,45.62,32.16,53.86,1017.1,25.1,68.2,7.06,-14.34,1.91,0.57
20200530-155829,INFO,572,45.62,32.14,53.2,1017.1,25.1,68.1,7.04,-14.9,1.91,0.51
20200530-155909,INFO,573,45.08,32.14,53.56,1017.08,25.1,68.0,7.04,-14.44,1.84,0.59
20200530-155949,INFO,574,45.08,32.28,53.89,1017.05,25.1,68.1,7.18,-14.21,1.78,0.62
20200530-160028,INFO,575,45.08,32.07,53.42,1017.07,25.1,68.1,6.97,-14.68,1.87,0.57
20200530-160108,INFO,576,45.08,32.14,52.87,1017.05,25.1,68.1,7.04,-15.23,1.84,0.51
20200530-160148,INFO,577,45.62,32.19,53.83,1017.04,25.1,68.1,7.09,-14.27,1.89,0.58
20200530-160227,INFO,578,45.62,32.19,53.6,1017.06,25.1,68.1,7.09,-14.5,1.89,0.55
20200530-160307,INFO,579,45.62,32.21,53.4,1017.07,25.1,68.0,7.11,-14.6,1.89,0.53
20200530-160347,INFO,580,46.16,32.1,53.73,1017.08,25.1,68.1,7.0,-14.37,2.01,0.53
20200530-160426,INFO,581,45.08,32.14,52.83,1016.99,25.1,68.1,7.04,-15.27,1.84,0.51
20200530-160506,INFO,582,46.16,32.21,54.64,1017.0,25.1,68.3,7.11,-13.66,1.96,0.62
20200530-160546,INFO,583,45.08,32.21,53.4,1016.97,25.1,68.1,7.11,-14.7,1.81,0.57
20200530-160625,INFO,584,45.62,32.17,53.44,1017.01,25.1,68.1,7.07,-14.66,1.9,0.53
20200530-160705,INFO,585,45.62,32.37,53.24,1016.97,25.1,68.1,7.27,-14.86,1.82,0.51
20200530-160824,INFO,586,45.62,32.25,53.62,1016.99,25.1,68.0,7.15,-14.38,1.87,0.56
20200530-160904,INFO,587,45.62,32.28,53.71,1016.97,25.1,68.1,7.18,-14.39,1.86,0.56
20200530-160944,INFO,588,45.08,32.28,53.21,1016.93,25.1,68.2,7.18,-14.99,1.78,0.54
20200530-161023,INFO,589,45.08,32.32,53.47,1016.9,25.1,68.2,7.22,-14.73,1.77,0.57
20200530-161103,INFO,590,45.08,32.34,53.02,1016.93,25.1,68.2,7.24,-15.18,1.76,0.52
20200530-161142,INFO,591,46.16,32.34,52.75,1016.92,25.1,68.2,7.24,-15.45,1.91,0.43
20200530-161222,INFO,592,45.08,32.39,53.25,1016.93,25.1,68.1,7.29,-14.85,1.74,0.55
20200530-161302,INFO,593,45.62,32.34,53.2,1016.96,25.1,68.1,7.24,-14.9,1.83,0.51
20200530-161341,INFO,594,45.62,32.45,53.22,1016.91,25.1,68.0,7.35,-14.78,1.79,0.51
20200530-161421,INFO,595,45.62,32.41,53.54,1016.94,25.1,68.0,7.31,-14.46,1.81,0.55
20200530-161501,INFO,596,45.62,32.34,53.21,1016.91,25.1,68.0,7.24,-14.79,1.83,0.51
20200530-161540,INFO,597,46.16,32.47,52.58,1016.88,25.2,68.0,7.27,-15.42,1.88,0.42
20200530-161620,INFO,598,46.16,32.52,52.53,1016.86,25.2,68.0,7.32,-15.47,1.86,0.41
20200530-161700,INFO,599,46.16,32.63,52.73,1016.9,25.2,68.0,7.43,-15.27,1.82,0.43
20200530-161739,INFO,600,45.62,32.74,52.32,1016.89,25.2,68.1,7.54,-15.78,1.71,0.42
20200530-161819,INFO,601,46.16,32.83,52.34,1016.86,25.2,68.1,7.63,-15.76,1.75,0.39
20200530-161859,INFO,602,46.16,32.92,51.77,1016.88,25.2,67.9,7.72,-16.13,1.72,0.35
20200530-161938,INFO,603,47.24,33.1,51.8,1016.87,25.2,67.9,7.9,-16.1,1.79,0.28
20200530-162018,INFO,604,46.16,33.12,51.85,1016.88,25.2,67.9,7.92,-16.05,1.65,0.35
20200530-162058,INFO,605,47.24,33.37,51.71,1016.89,25.2,67.9,8.17,-16.19,1.7,0.28
20200530-162137,INFO,606,47.24,33.54,51.25,1016.88,25.2,67.8,8.34,-16.55,1.64,0.24
20200530-162217,INFO,607,47.24,33.7,50.77,1016.89,25.2,67.8,8.5,-17.03,1.59,0.21
20200530-162257,INFO,608,47.24,33.9,50.84,1016.87,25.3,67.8,8.6,-16.96,1.55,0.21
20200530-162416,INFO,609,47.77,34.21,49.87,1016.83,25.3,67.8,8.91,-17.93,1.52,0.12
20200530-162456,INFO,610,47.24,34.34,49.67,1016.87,25.3,67.7,9.04,-18.03,1.43,0.13
20200530-162535,INFO,611,47.24,34.44,49.09,1016.83,25.3,67.6,9.14,-18.51,1.4,0.1
20200530-162615,INFO,612,47.24,34.53,49.2,1016.82,25.3,67.6,9.23,-18.4,1.38,0.11
20200530-162655,INFO,613,47.24,34.79,48.68,1016.78,25.3,67.7,9.49,-19.02,1.31,0.08
20200530-162734,INFO,614,47.24,34.95,48.25,1016.87,25.3,67.6,9.65,-19.35,1.27,0.05
20200530-162814,INFO,615,47.24,35.22,47.64,1016.83,25.3,67.6,9.92,-19.96,1.21,0.02
20200530-162854,INFO,616,47.24,35.28,47.56,1016.8,25.4,67.5,9.88,-19.94,1.21,0.02
20200530-162933,INFO,617,47.24,35.28,47.16,1016.79,25.3,67.5,9.98,-20.34,1.2,-0.0
20200530-163013,INFO,618,47.77,35.33,47.2,1016.79,25.4,67.5,9.93,-20.3,1.25,-0.03
20200530-163053,INFO,619,47.24,35.73,46.86,1016.82,25.3,67.4,10.43,-20.54,1.1,-0.02
20200530-163132,INFO,620,47.24,35.88,46.57,1016.75,25.3,67.4,10.58,-20.83,1.07,-0.03
20200530-163212,INFO,621,47.77,35.93,46.37,1016.53,25.4,67.5,10.53,-21.13,1.12,-0.07
20200530-163252,INFO,622,47.24,36.06,45.73,1016.5,25.4,67.3,10.66,-21.57,1.05,-0.07
20200530-163331,INFO,623,47.77,36.31,45.57,1016.63,25.4,67.3,10.91,-21.73,1.05,-0.1
20200530-163451,INFO,624,47.24,36.24,31.23,1016.68,25.4,67.2,10.84,-35.97,1.01,-0.45
20200530-163530,INFO,625,47.24,35.33,46.8,1016.98,25.4,67.2,9.93,-20.4,1.2,-0.02
20200530-163650,INFO,626,47.77,34.66,48.04,1016.98,25.4,67.2,9.26,-19.16,1.42,0.01
20200530-163729,INFO,627,47.24,34.19,48.96,1016.92,25.4,67.3,8.79,-18.34,1.48,0.09
20200530-163809,INFO,628,47.24,33.88,49.02,1016.87,25.3,67.3,8.58,-18.28,1.56,0.1
20200530-163849,INFO,629,47.24,33.57,50.3,1016.92,25.3,67.5,8.27,-17.2,1.65,0.18
20200530-163928,INFO,630,46.16,33.37,50.07,1016.97,25.3,67.6,8.07,-17.53,1.58,0.22
20200530-164008,INFO,631,46.7,33.21,51.7,1016.88,25.3,67.7,7.91,-16.0,1.71,0.31
20200530-164047,INFO,632,46.16,33.06,51.09,1016.93,25.3,67.8,7.76,-16.71,1.69,0.3
20200530-164127,INFO,633,46.16,32.85,51.43,1016.87,25.2,67.8,7.65,-16.37,1.74,0.32
20200530-164207,INFO,634,46.16,32.83,52.02,1016.89,25.2,67.9,7.63,-15.88,1.75,0.37
20200530-164246,INFO,635,46.16,32.74,52.53,1016.87,25.2,68.1,7.54,-15.57,1.78,0.41
20200530-164326,INFO,636,46.16,32.72,52.63,1016.87,25.1,68.1,7.62,-15.47,1.76,0.42
20200530-164406,INFO,637,46.16,32.65,52.51,1016.82,25.1,68.2,7.55,-15.69,1.79,0.4
20200530-164445,INFO,638,45.62,32.54,52.69,1016.79,25.1,68.3,7.44,-15.61,1.76,0.45
20200530-164525,INFO,639,45.62,32.43,53.08,1016.79,25.1,68.3,7.33,-15.22,1.8,0.49
20200530-164605,INFO,640,46.16,32.36,53.21,1016.8,25.1,68.4,7.26,-15.19,1.9,0.46
20200530-164644,INFO,641,46.16,32.41,52.97,1016.81,25.1,68.4,7.31,-15.43,1.88,0.44
20200530-164724,INFO,642,45.62,32.28,53.5,1016.8,25.1,68.4,7.18,-14.9,1.86,0.53
20200530-164804,INFO,643,45.62,32.27,53.61,1016.77,25.1,68.5,7.17,-14.89,1.86,0.54
20200530-164843,INFO,644,46.16,32.32,53.54,1016.81,25.1,68.5,7.22,-14.96,1.92,0.49
20200530-164923,INFO,645,46.16,32.25,53.73,1016.77,25.1,68.6,7.15,-14.87,1.95,0.51
20200530-165003,INFO,646,45.08,32.25,53.81,1016.79,25.1,68.6,7.15,-14.79,1.79,0.59
20200530-165042,INFO,647,45.62,32.25,53.69,1016.79,25.0,68.6,7.25,-14.91,1.84,0.54
20200530-165122,INFO,648,45.62,32.25,53.69,1016.77,25.0,68.7,7.25,-15.01,1.84,0.54
20200530-165202,INFO,649,45.62,32.25,53.95,1016.78,25.0,68.7,7.25,-14.75,1.84,0.56
20200530-165321,INFO,650,45.62,32.16,53.93,1016.76,25.0,68.7,7.16,-14.77,1.88,0.56
20200530-165401,INFO,651,45.62,32.17,53.74,1016.76,25.0,69.0,7.17,-15.26,1.88,0.53
20200530-165440,INFO,652,46.16,31.92,54.49,1016.77,25.0,69.0,6.92,-14.51,2.06,0.57
20200530-165520,INFO,653,46.16,32.12,54.86,1016.79,25.0,69.9,7.12,-15.04,1.97,0.58
20200530-165600,INFO,654,45.62,32.07,55.19,1016.75,25.0,70.5,7.07,-15.31,1.92,0.63
20200530-165639,INFO,655,45.62,32.03,55.46,1016.77,25.0,70.7,7.03,-15.24,1.93,0.65
20200530-165719,INFO,656,46.16,32.17,56.37,1016.71,25.0,70.8,7.17,-14.43,1.95,0.71
20200530-165759,INFO,657,45.62,32.17,55.08,1016.77,25.0,70.2,7.17,-15.12,1.88,0.63
20200530-165838,INFO,658,45.62,32.01,55.37,1016.71,25.0,70.5,7.01,-15.13,1.94,0.64
20200530-170037,INFO,659,45.08,31.98,55.65,1016.72,25.0,70.8,6.98,-15.15,1.88,0.7
20200530-170117,INFO,660,45.62,32.05,54.95,1016.71,25.0,70.9,7.05,-15.95,1.92,0.58
20200530-170157,INFO,661,45.62,31.99,55.68,1016.73,24.9,70.7,7.09,-15.02,1.92,0.67
20200530-170236,INFO,662,45.62,31.78,55.59,1016.76,24.9,70.6,6.88,-15.01,2.01,0.66
20200530-170316,INFO,663,46.16,31.96,55.56,1016.82,25.0,70.6,6.96,-15.04,2.04,0.63
20200530-170555,INFO,664,45.08,31.99,55.82,1016.76,24.9,70.5,7.09,-14.68,1.85,0.73
20200530-170634,INFO,665,45.62,31.92,55.13,1016.79,25.0,70.5,6.92,-15.37,1.98,0.62
20200530-170714,INFO,666,45.62,31.98,55.27,1016.74,24.9,70.4,7.08,-15.13,1.93,0.64
20200530-170754,INFO,667,45.62,31.9,55.26,1016.75,24.9,70.4,7.0,-15.14,1.96,0.64
20200530-170833,INFO,668,45.62,31.98,55.41,1016.72,24.9,70.4,7.08,-14.99,1.93,0.65
20200530-170913,INFO,669,45.62,32.1,55.7,1016.69,24.9,70.4,7.2,-14.7,1.88,0.69
20200530-170953,INFO,670,45.62,31.87,55.59,1016.66,24.9,70.4,6.97,-14.81,1.97,0.67
20200530-171032,INFO,671,46.16,31.85,55.51,1016.67,24.9,70.4,6.95,-14.89,2.06,0.63
20200530-171112,INFO,672,45.08,31.83,55.4,1016.68,24.9,70.4,6.93,-15.0,1.91,0.69
20200530-171151,INFO,673,46.16,31.88,55.3,1016.68,24.9,70.3,6.98,-15.0,2.05,0.61
20200530-171231,INFO,674,45.62,31.87,55.49,1016.66,24.9,70.4,6.97,-14.91,1.97,0.66
20200530-171311,INFO,675,45.08,31.94,54.93,1016.71,24.9,70.4,7.04,-15.47,1.87,0.64
20200530-171350,INFO,676,45.08,31.9,55.14,1016.69,24.9,70.4,7.0,-15.26,1.88,0.66
20200530-171430,INFO,677,45.62,31.7,56.07,1016.7,24.9,70.4,6.8,-14.33,2.05,0.73
20200530-171510,INFO,678,45.08,31.78,55.61,1016.72,24.9,70.4,6.88,-14.79,1.93,0.71
20200530-171549,INFO,679,45.62,31.85,55.63,1016.68,24.9,70.3,6.95,-14.67,1.98,0.68
20200530-171629,INFO,680,45.08,31.76,55.47,1016.71,24.9,70.4,6.86,-14.93,1.94,0.7
20200530-171709,INFO,681,45.08,31.85,55.49,1016.7,24.9,70.4,6.95,-14.91,1.9,0.7
20200530-171748,INFO,682,45.08,31.83,55.23,1016.74,24.9,70.4,6.93,-15.17,1.91,0.67
20200530-171828,INFO,683,45.62,31.79,55.55,1016.68,24.8,70.3,6.99,-14.75,1.98,0.67
20200530-171908,INFO,684,45.08,31.88,54.77,1016.71,24.9,70.4,6.98,-15.63,1.89,0.62
20200530-171947,INFO,685,45.08,31.83,54.91,1016.7,24.9,70.4,6.93,-15.49,1.91,0.63
20200530-172027,INFO,686,46.16,31.98,55.2,1016.68,24.9,70.4,7.08,-15.2,2.0,0.59
20200530-172146,INFO,687,45.62,31.79,56.48,1016.69,24.8,70.4,6.99,-13.92,1.98,0.78
20200530-172306,INFO,688,45.62,31.81,55.33,1016.67,24.9,70.5,6.91,-15.17,2.0,0.64
20200530-172345,INFO,689,45.62,31.81,55.52,1016.65,24.9,70.5,6.91,-14.98,2.0,0.66
20200530-172425,INFO,690,45.08,31.7,55.45,1016.69,24.8,70.4,6.9,-14.95,1.94,0.69
20200530-172505,INFO,691,45.08,31.79,55.69,1016.61,24.9,70.5,6.89,-14.81,1.93,0.72
20200530-172544,INFO,692,45.62,31.83,55.77,1016.64,24.9,70.5,6.93,-14.73,1.99,0.69
20200530-172624,INFO,693,45.08,31.76,55.49,1016.66,24.9,70.6,6.86,-15.11,1.94,0.69
20200530-172704,INFO,694,45.08,31.81,55.51,1016.59,24.9,70.5,6.91,-14.99,1.92,0.7
20200530-172743,INFO,695,45.08,31.79,55.83,1016.63,24.9,70.5,6.89,-14.67,1.93,0.73
20200530-172823,INFO,696,45.08,31.87,55.87,1016.6,24.9,70.6,6.97,-14.73,1.9,0.73
20200530-172903,INFO,697,45.62,31.81,55.56,1016.61,24.9,70.5,6.91,-14.94,2.0,0.67
20200530-172942,INFO,698,45.62,31.72,55.64,1016.59,24.9,70.6,6.82,-14.96,2.04,0.67
20200530-173022,INFO,699,45.62,31.78,55.59,1016.55,24.9,70.6,6.88,-15.01,2.01,0.66
20200530-173102,INFO,700,45.08,31.88,55.63,1016.56,24.9,70.6,6.98,-14.97,1.89,0.7
20200530-173141,INFO,701,46.16,31.72,55.22,1016.56,24.9,70.6,6.82,-15.38,2.12,0.59
20200530-173301,INFO,702,45.08,31.88,55.7,1016.59,24.9,70.7,6.98,-15.0,1.89,0.71
20200530-173340,INFO,703,45.08,31.76,55.71,1016.57,24.9,70.7,6.86,-14.99,1.94,0.71
20200530-173420,INFO,704,45.08,31.76,55.71,1016.59,24.9,70.7,6.86,-14.99,1.94,0.71
20200530-173500,INFO,705,45.08,31.92,55.88,1016.53,24.9,70.7,7.02,-14.82,1.87,0.73
20200530-173539,INFO,706,45.08,31.87,55.39,1016.58,24.8,70.7,7.07,-15.31,1.87,0.67
20200530-173619,INFO,707,45.62,31.87,55.75,1016.56,24.9,70.8,6.97,-15.05,1.97,0.67
20200530-173659,INFO,708,45.62,31.88,55.51,1016.54,24.9,70.8,6.98,-15.29,1.97,0.65
20200530-173738,INFO,709,45.62,31.72,55.74,1016.57,24.9,70.8,6.82,-15.06,2.04,0.67
20200530-173818,INFO,710,45.08,31.79,55.38,1016.51,24.9,70.7,6.89,-15.32,1.93,0.67
20200530-173858,INFO,711,45.08,31.81,55.7,1016.57,24.9,70.7,6.91,-15.0,1.92,0.71
20200530-173937,INFO,712,45.08,31.85,55.61,1016.58,24.9,70.8,6.95,-15.19,1.9,0.69
20200530-174017,INFO,713,45.62,31.74,55.8,1016.56,24.9,70.8,6.84,-15.0,2.03,0.68
20200530-174057,INFO,714,45.08,31.85,55.7,1016.58,24.9,70.7,6.95,-15.0,1.9,0.71
20200530-174136,INFO,715,45.62,31.78,55.84,1016.6,24.9,70.8,6.88,-14.96,2.01,0.68
20200530-174216,INFO,716,45.08,31.78,55.91,1016.56,24.9,70.7,6.88,-14.79,1.93,0.73
20200530-174255,INFO,717,45.08,31.79,55.77,1016.54,24.9,70.8,6.89,-15.03,1.93,0.71
20200530-174335,INFO,718,45.08,31.78,55.84,1016.61,24.9,70.8,6.88,-14.96,1.93,0.72
20200530-174415,INFO,719,45.08,31.78,55.81,1016.55,24.9,70.8,6.88,-14.99,1.93,0.72
20200530-174454,INFO,720,45.62,31.67,55.69,1016.56,24.9,70.8,6.77,-15.11,2.06,0.67
20200530-174614,INFO,721,45.08,31.7,55.62,1016.57,24.8,70.8,6.9,-15.18,1.94,0.69
20200530-174653,INFO,722,45.08,31.7,55.86,1016.58,24.9,70.9,6.8,-15.04,1.97,0.72
20200530-174733,INFO,723,45.62,31.79,56.11,1016.57,24.9,70.9,6.89,-14.79,2.01,0.71
20200530-174813,INFO,724,45.08,31.68,55.55,1016.55,24.9,70.9,6.78,-15.35,1.98,0.68
20200530-174852,INFO,725,45.08,31.81,55.9,1016.57,24.9,71.0,6.91,-15.1,1.92,0.72
20200530-174932,INFO,726,45.08,31.76,55.59,1016.6,24.9,71.0,6.86,-15.41,1.94,0.68
20200530-175051,INFO,727,45.62,31.76,55.93,1016.64,24.9,71.0,6.86,-15.07,2.02,0.68
20200530-175131,INFO,728,45.62,31.78,56.01,1016.63,24.9,71.0,6.88,-14.99,2.01,0.69
20200530-175250,INFO,729,45.62,31.74,59.19,1016.61,24.9,70.9,6.84,-11.71,2.03,1.16
20200530-175330,INFO,730,45.62,31.76,56.51,1016.58,24.9,71.1,6.86,-14.59,2.02,0.75
20200530-175410,INFO,731,45.62,31.9,56.15,1016.58,24.9,71.1,7.0,-14.95,1.96,0.7
20200530-175449,INFO,732,45.08,31.78,55.09,1016.56,24.9,71.2,6.88,-16.11,1.93,0.62
20200530-175529,INFO,733,45.62,31.79,55.43,1016.51,24.9,71.2,6.89,-15.77,2.01,0.62
20200530-175609,INFO,734,45.08,31.7,56.07,1016.51,24.9,71.1,6.8,-15.03,1.97,0.73
20200530-175648,INFO,735,45.62,31.83,56.31,1016.6,24.9,71.2,6.93,-14.89,1.99,0.72
20200530-175728,INFO,736,45.08,31.74,56.08,1016.58,24.9,71.2,6.84,-15.12,1.95,0.73
20200530-175808,INFO,737,45.62,31.87,56.17,1016.57,24.9,71.2,6.97,-15.03,1.97,0.7
20200530-175927,INFO,738,45.08,31.72,56.36,1016.57,24.9,71.2,6.82,-14.84,1.96,0.76
20200530-180007,INFO,739,45.08,31.74,56.0,1016.55,24.8,71.2,6.94,-15.2,1.92,0.72
20200530-180046,INFO,740,45.62,31.79,56.12,1016.53,24.9,71.2,6.89,-15.08,2.01,0.7
20200530-180126,INFO,741,45.08,31.76,56.22,1016.55,24.9,71.3,6.86,-15.08,1.94,0.74
20200530-180206,INFO,742,45.08,31.74,56.0,1016.55,24.9,71.2,6.84,-15.2,1.95,0.72
20200530-180245,INFO,743,45.62,31.76,55.88,1016.5,24.8,71.2,6.96,-15.32,1.99,0.67
20200530-180325,INFO,744,45.08,31.7,56.0,1016.46,24.8,71.2,6.9,-15.2,1.94,0.72
20200530-180405,INFO,745,45.08,31.85,56.2,1016.49,24.9,71.2,6.95,-15.0,1.9,0.74
20200530-180444,INFO,746,45.08,31.76,56.05,1016.53,24.9,71.2,6.86,-15.15,1.94,0.72
20200530-180524,INFO,747,45.62,31.74,56.42,1016.52,24.8,71.2,6.94,-14.78,2.0,0.73
20200530-180604,INFO,748,45.08,31.7,56.33,1016.5,24.8,71.2,6.9,-14.87,1.94,0.76
20200530-180643,INFO,749,45.08,31.7,56.29,1016.5,24.9,71.3,6.8,-15.01,1.97,0.75
20200530-180723,INFO,750,45.62,31.63,55.0,1016.46,24.8,71.2,6.83,-16.2,2.05,0.58
20200530-180803,INFO,751,45.08,31.79,56.04,1016.46,24.9,71.2,6.89,-15.16,1.93,0.72
20200530-180842,INFO,752,45.62,31.67,56.46,1016.45,24.9,71.2,6.77,-14.74,2.06,0.74
20200530-180922,INFO,753,45.62,31.79,56.21,1016.52,24.9,71.2,6.89,-14.99,2.01,0.71
20200530-181002,INFO,754,45.62,31.67,56.15,1016.44,24.8,71.1,6.87,-14.95,2.03,0.7
20200530-181041,INFO,755,45.08,31.79,55.95,1016.45,24.8,71.1,6.99,-15.15,1.9,0.72
