20200528-100449,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200528-162215,INFO,504,45.62,32.01,53.65,1024.67,25.0,67.9,7.01,-14.25,1.94,0.56
20200528-162255,INFO,505,45.62,31.92,53.6,1024.7,24.9,67.8,7.02,-14.2,1.95,0.56
20200528-162334,INFO,506,45.08,31.92,53.6,1024.67,24.9,67.7,7.02,-14.1,1.87,0.6
20200528-162454,INFO,507,45.62,31.78,53.83,1024.73,24.9,67.8,6.88,-13.97,2.01,0.59
20200528-162533,INFO,508,45.62,31.88,53.67,1024.68,24.9,67.8,6.98,-14.13,1.97,0.57
20200528-162613,INFO,509,46.16,31.85,53.81,1024.69,24.9,67.7,6.95,-13.89,2.06,0.55
20200528-162653,INFO,510,45.62,31.78,53.53,1024.63,25.0,67.8,6.78,-14.27,2.04,0.55
20200528-162732,INFO,511,45.62,31.79,54.11,1024.62,24.9,67.8,6.89,-13.69,2.01,0.62
20200528-162812,INFO,512,45.62,31.72,54.24,1024.6,25.0,67.8,6.72,-13.56,2.07,0.64
20200528-162852,INFO,513,45.62,31.9,53.64,1024.59,25.0,67.9,6.9,-14.26,1.99,0.56
20200528-162931,INFO,514,45.08,31.99,54.15,1024.6,25.0,67.6,6.99,-13.45,1.87,0.67
20200528-163011,INFO,515,45.08,31.92,53.57,1024.61,25.0,67.6,6.92,-14.03,1.9,0.61
20200528-163051,INFO,516,46.16,31.83,53.12,1024.59,25.0,67.6,6.83,-14.48,2.1,0.48
20200528-163130,INFO,517,45.62,31.88,53.74,1024.59,25.0,67.7,6.88,-13.96,2.0,0.58
20200528-163210,INFO,518,45.62,31.88,53.01,1024.55,25.0,67.7,6.88,-14.69,2.0,0.5
20200528-163329,INFO,519,45.08,31.9,53.78,1024.62,25.0,67.7,6.9,-13.92,1.91,0.63
20200528-163409,INFO,520,45.08,31.98,53.91,1024.58,25.0,67.7,6.98,-13.79,1.88,0.64
20200528-163449,INFO,521,45.62,32.01,53.61,1024.56,25.0,67.7,7.01,-14.09,1.94,0.57
20200528-163528,INFO,522,45.08,32.08,53.5,1024.54,25.0,67.7,7.08,-14.2,1.84,0.59
20200528-163608,INFO,523,45.08,31.98,53.75,1024.57,25.0,67.7,6.98,-13.95,1.88,0.62
20200528-163648,INFO,524,45.08,31.96,53.99,1024.57,25.0,67.7,6.96,-13.71,1.89,0.65
20200528-163727,INFO,525,45.08,31.92,53.69,1024.56,25.0,67.7,6.92,-14.01,1.9,0.61
20200528-163846,INFO,526,46.16,31.78,53.68,1024.51,25.0,67.8,6.78,-14.12,2.12,0.53
20200528-163926,INFO,527,45.62,31.85,54.93,1024.51,25.0,67.8,6.85,-12.87,2.01,0.72
20200528-164045,INFO,528,45.62,31.85,53.99,1024.45,25.0,67.8,6.85,-13.81,2.01,0.61
20200528-164125,INFO,529,46.16,31.92,53.81,1024.47,25.0,67.8,6.92,-13.99,2.06,0.55
20200528-164205,INFO,530,45.62,31.96,53.66,1024.5,25.0,67.9,6.96,-14.24,1.96,0.56
20200528-164244,INFO,531,45.62,31.87,53.54,1024.49,25.0,67.9,6.87,-14.36,2.0,0.55
20200528-164324,INFO,532,45.62,31.81,53.84,1024.46,25.0,67.9,6.81,-14.06,2.03,0.58
20200528-164404,INFO,533,45.62,31.88,53.49,1024.48,25.0,67.9,6.88,-14.41,2.0,0.55
20200528-164443,INFO,534,45.62,31.79,53.72,1024.48,25.0,67.9,6.79,-14.18,2.04,0.57
20200528-164523,INFO,535,45.62,31.78,53.22,1024.49,25.0,68.0,6.78,-14.78,2.04,0.51
20200528-164603,INFO,536,45.62,31.81,54.12,1024.46,25.0,68.0,6.81,-13.88,2.03,0.61
20200528-164642,INFO,537,45.08,31.85,54.29,1024.43,25.0,68.0,6.85,-13.71,1.93,0.67
20200528-164722,INFO,538,45.62,31.87,54.06,1024.45,25.0,68.0,6.87,-13.94,2.0,0.61
20200528-164802,INFO,539,45.62,31.81,54.05,1024.41,25.0,68.0,6.81,-13.95,2.03,0.6
20200528-164841,INFO,540,45.08,31.7,54.19,1024.46,25.0,68.1,6.7,-13.91,2.0,0.65
20200528-164921,INFO,541,45.62,31.81,53.82,1024.44,25.0,68.1,6.81,-14.28,2.03,0.57
20200528-165001,INFO,542,46.16,31.87,54.03,1024.42,25.0,68.0,6.87,-13.97,2.08,0.56
20200528-165040,INFO,543,45.08,31.83,53.95,1024.4,25.0,68.1,6.83,-14.15,1.94,0.63
20200528-165120,INFO,544,45.62,31.85,53.71,1024.39,25.0,68.2,6.85,-14.49,2.01,0.56
20200528-165200,INFO,545,46.16,31.88,54.13,1024.38,25.0,68.2,6.88,-14.07,2.08,0.57
20200528-165319,INFO,546,45.08,31.85,54.19,1024.31,25.0,68.2,6.85,-14.01,1.93,0.65
20200528-165359,INFO,547,45.62,31.81,54.09,1024.33,25.0,68.2,6.81,-14.11,2.03,0.6
20200528-165438,INFO,548,45.08,31.96,54.0,1024.31,25.0,68.2,6.96,-14.2,1.89,0.63
20200528-165518,INFO,549,45.62,31.85,53.98,1024.38,25.0,68.2,6.85,-14.22,2.01,0.59
20200528-165558,INFO,550,45.08,31.87,53.97,1024.36,25.0,68.2,6.87,-14.23,1.92,0.62
20200528-165637,INFO,551,45.08,31.83,53.88,1024.36,25.0,68.3,6.83,-14.42,1.94,0.61
20200528-165757,INFO,552,45.62,31.9,54.09,1024.34,25.0,68.2,6.9,-14.11,1.99,0.6
20200528-165836,INFO,553,45.62,31.94,53.92,1024.35,25.0,68.3,6.94,-14.38,1.97,0.58
20200528-165916,INFO,554,45.08,31.81,54.25,1024.34,25.0,68.2,6.81,-13.95,1.95,0.66
20200528-165956,INFO,555,45.62,31.85,54.23,1024.32,25.0,68.3,6.85,-14.07,2.01,0.61
20200528-170035,INFO,556,45.08,31.88,54.07,1024.33,25.0,68.3,6.88,-14.23,1.92,0.63
20200528-170115,INFO,557,45.62,31.81,54.12,1024.29,25.0,68.3,6.81,-14.18,2.03,0.6
20200528-170234,INFO,558,45.08,31.81,54.23,1024.26,25.0,68.4,6.81,-14.17,1.95,0.65
20200528-170314,INFO,559,45.62,31.87,53.95,1024.28,25.0,68.4,6.87,-14.45,2.0,0.58
20200528-170354,INFO,560,45.08,31.81,54.91,1024.28,25.0,68.3,6.81,-13.39,1.95,0.73
20200528-170433,INFO,561,45.62,31.78,53.58,1024.27,25.0,68.4,6.78,-14.82,2.04,0.54
20200528-170513,INFO,562,45.08,31.9,54.92,1024.24,25.0,68.4,6.9,-13.48,1.91,0.73
20200528-170553,INFO,563,45.62,31.9,54.14,1024.25,25.0,68.4,6.9,-14.26,1.99,0.6
20200528-170632,INFO,564,45.08,31.9,54.28,1024.26,25.0,68.3,6.9,-14.02,1.91,0.66
20200528-170712,INFO,565,45.62,31.9,54.35,1024.24,25.0,68.5,6.9,-14.15,1.99,0.62
20200528-170751,INFO,566,45.62,31.99,53.61,1024.22,25.0,68.5,6.99,-14.89,1.95,0.54
20200528-170831,INFO,567,45.08,31.96,53.61,1024.2,25.0,68.5,6.96,-14.89,1.89,0.57
20200528-170950,INFO,568,45.62,31.9,54.37,1024.19,25.0,68.5,6.9,-14.13,1.99,0.62
20200528-171030,INFO,569,45.62,31.96,54.29,1024.13,25.0,68.4,6.96,-14.11,1.96,0.61
20200528-171149,INFO,570,45.62,31.96,54.44,1024.16,25.0,68.4,6.96,-13.96,1.96,0.63
20200528-171229,INFO,571,45.08,32.01,53.86,1024.22,25.0,68.3,7.01,-14.44,1.86,0.61
20200528-171309,INFO,572,45.62,32.01,54.04,1024.21,25.0,68.4,7.01,-14.36,1.94,0.59
20200528-171348,INFO,573,45.08,32.07,53.83,1024.21,25.0,68.5,7.07,-14.67,1.84,0.6
20200528-171428,INFO,574,46.16,32.01,53.44,1024.19,25.0,68.5,7.01,-15.06,2.02,0.48
20200528-171508,INFO,575,45.08,31.96,53.86,1024.2,25.0,68.4,6.96,-14.54,1.89,0.6
20200528-171547,INFO,576,45.08,31.98,54.17,1024.13,25.0,68.3,6.98,-14.13,1.88,0.64
20200528-171627,INFO,577,45.08,31.92,53.98,1024.2,25.0,68.4,6.92,-14.42,1.9,0.62
20200528-171707,INFO,578,45.62,32.01,53.97,1024.15,25.0,68.4,7.01,-14.43,1.94,0.58
20200528-171746,INFO,579,45.08,31.85,53.95,1024.16,25.0,68.4,6.85,-14.45,1.93,0.61
20200528-171826,INFO,580,45.62,31.98,54.23,1024.18,25.0,68.3,6.98,-14.07,1.95,0.61
20200528-171906,INFO,581,45.08,31.92,54.15,1024.2,25.0,68.4,6.92,-14.25,1.9,0.64
20200528-171945,INFO,582,45.62,31.96,53.78,1024.2,25.0,68.5,6.96,-14.72,1.96,0.55
20200528-172025,INFO,583,45.62,31.94,53.64,1024.14,25.0,68.4,6.94,-14.76,1.97,0.54
20200528-172144,INFO,584,45.08,31.88,54.24,1024.14,25.0,68.5,6.88,-14.26,1.92,0.64
20200528-172224,INFO,585,45.08,31.99,54.12,1024.16,25.0,68.5,6.99,-14.38,1.87,0.63
20200528-172304,INFO,586,45.08,31.92,53.79,1024.11,25.0,68.5,6.92,-14.71,1.9,0.59
20200528-172343,INFO,587,45.08,32.1,56.73,1024.17,25.0,68.5,7.1,-11.77,1.83,0.99
20200528-172423,INFO,588,45.62,32.1,53.85,1024.14,25.1,68.6,7.0,-14.75,1.93,0.56
20200528-172542,INFO,589,45.62,31.72,54.41,1024.12,25.0,68.4,6.72,-13.99,2.07,0.63
20200528-172702,INFO,590,45.08,31.65,54.86,1024.1,25.1,68.4,6.55,-13.54,2.05,0.72
20200528-172821,INFO,591,45.08,31.9,53.54,1024.07,25.2,68.3,6.7,-14.76,1.97,0.57
20200528-172901,INFO,592,46.16,32.1,54.18,1024.08,25.2,68.2,6.9,-14.02,2.04,0.57
20200528-173020,INFO,593,45.62,32.19,54.27,1024.05,25.2,68.2,6.99,-13.93,1.92,0.62
20200528-173100,INFO,594,45.62,32.19,54.15,1024.07,25.2,68.2,6.99,-14.05,1.92,0.61
20200528-173139,INFO,595,45.62,32.27,54.14,1024.06,25.3,68.2,6.97,-14.06,1.92,0.61
20200528-173219,INFO,596,45.62,32.3,53.82,1024.06,25.3,68.2,7.0,-14.38,1.9,0.57
20200528-173259,INFO,597,46.16,32.32,53.07,1024.08,25.2,68.1,7.12,-15.03,1.94,0.46
20200528-173338,INFO,598,45.62,32.27,53.52,1024.06,25.3,68.0,6.97,-14.48,1.92,0.55
20200528-173418,INFO,599,45.62,32.3,54.04,1024.04,25.3,68.0,7.0,-13.96,1.9,0.6
20200528-173458,INFO,600,46.16,32.37,53.56,1024.05,25.3,68.0,7.07,-14.44,1.95,0.51
20200528-173537,INFO,601,45.62,32.36,53.52,1024.08,25.3,68.0,7.06,-14.48,1.88,0.55
20200528-173617,INFO,602,46.16,32.41,53.44,1024.06,25.3,67.9,7.11,-14.46,1.93,0.5
20200528-173657,INFO,603,45.62,32.39,54.03,1024.07,25.3,67.8,7.09,-13.77,1.87,0.61
20200528-173736,INFO,604,45.62,32.5,53.28,1024.07,25.3,67.8,7.2,-14.52,1.82,0.53
20200528-173816,INFO,605,45.62,32.5,53.32,1024.04,25.3,67.8,7.2,-14.48,1.82,0.53
20200528-173855,INFO,606,46.16,32.45,53.33,1024.06,25.3,67.8,7.15,-14.47,1.92,0.5
20200528-173935,INFO,607,45.62,32.43,53.12,1024.05,25.4,67.8,7.03,-14.68,1.88,0.51
20200528-174015,INFO,608,45.62,32.5,53.94,1024.08,25.4,67.7,7.1,-13.76,1.85,0.6
20200528-174134,INFO,609,46.16,32.57,53.54,1024.05,25.4,67.7,7.17,-14.16,1.9,0.52
20200528-174214,INFO,610,46.16,32.47,52.07,1024.05,25.4,67.7,7.07,-15.63,1.94,0.38
20200528-174253,INFO,611,46.16,32.5,53.19,1024.05,25.4,67.6,7.1,-14.41,1.92,0.49
20200528-174333,INFO,612,46.16,32.5,53.18,1024.02,25.4,67.7,7.1,-14.52,1.92,0.48
20200528-174413,INFO,613,46.16,32.56,53.03,1024.03,25.5,67.7,7.06,-14.67,1.93,0.47
20200528-174452,INFO,614,46.16,32.52,53.07,1024.04,25.5,67.6,7.02,-14.53,1.94,0.48
20200528-174532,INFO,615,46.16,32.63,53.16,1024.04,25.5,67.6,7.13,-14.44,1.9,0.48
20200528-174612,INFO,616,45.62,32.52,53.21,1024.0,25.5,67.7,7.02,-14.49,1.87,0.52
20200528-174651,INFO,617,46.16,32.63,53.25,1023.99,25.5,67.6,7.13,-14.35,1.9,0.49
20200528-174731,INFO,618,45.62,32.56,51.75,1023.99,25.5,67.4,7.06,-15.65,1.85,0.39
20200528-174811,INFO,619,45.62,32.54,53.4,1024.0,25.5,67.5,7.04,-14.1,1.86,0.55
20200528-174850,INFO,620,45.62,32.57,53.16,1024.0,25.5,67.8,7.07,-14.64,1.85,0.52
20200528-174930,INFO,621,45.08,32.65,53.33,1024.0,25.5,67.4,7.15,-14.07,1.74,0.59
20200528-175010,INFO,622,46.16,32.61,53.17,1023.97,25.5,67.5,7.11,-14.33,1.91,0.49
20200528-175049,INFO,623,46.16,32.54,53.08,1023.96,25.5,67.4,7.04,-14.32,1.93,0.48
20200528-175209,INFO,624,46.16,32.54,53.52,1023.95,25.5,67.3,7.04,-13.78,1.93,0.53
20200528-175248,INFO,625,46.7,32.52,53.19,1023.94,25.6,67.4,6.92,-14.21,2.05,0.46
20200528-175328,INFO,626,46.16,32.48,53.43,1023.96,25.5,67.2,6.98,-13.77,1.96,0.53
20200528-175408,INFO,627,46.16,32.54,53.15,1023.92,25.5,67.2,7.04,-14.05,1.93,0.5
20200528-175447,INFO,628,46.16,32.52,54.29,1023.9,25.5,67.3,7.02,-13.01,1.94,0.62
20200528-175527,INFO,629,46.16,32.54,53.48,1023.94,25.6,67.2,6.94,-13.72,1.96,0.53
20200528-175607,INFO,630,46.16,32.68,53.63,1023.95,25.6,67.2,7.08,-13.57,1.9,0.55
20200528-175646,INFO,631,46.16,32.74,52.84,1023.94,25.6,67.3,7.14,-14.46,1.88,0.46
20200528-175726,INFO,632,46.16,32.61,53.04,1023.89,25.6,67.4,7.01,-14.36,1.93,0.48
20200528-175806,INFO,633,46.16,32.79,52.7,1023.9,25.6,67.2,7.19,-14.5,1.86,0.45
20200528-175925,INFO,634,46.16,32.7,52.85,1023.95,25.6,67.2,7.1,-14.35,1.9,0.47
20200528-180005,INFO,635,46.16,32.59,52.74,1023.93,25.6,67.2,6.99,-14.46,1.94,0.46
20200528-180044,INFO,636,46.16,32.7,52.88,1023.88,25.6,67.1,7.1,-14.22,1.9,0.47
20200528-180124,INFO,637,46.16,32.74,53.09,1023.88,25.6,67.1,7.14,-14.01,1.88,0.49
20200528-180204,INFO,638,45.62,32.77,53.23,1023.81,25.6,67.1,7.17,-13.87,1.79,0.55
20200528-180243,INFO,639,46.7,32.85,52.93,1023.81,25.6,67.1,7.25,-14.17,1.91,0.44
20200528-180323,INFO,640,46.7,32.7,52.61,1023.81,25.6,67.1,7.1,-14.49,1.97,0.41
20200528-180442,INFO,641,46.16,32.85,53.14,1023.79,25.6,67.1,7.25,-13.96,1.84,0.5
20200528-180602,INFO,642,46.7,32.88,52.65,1023.8,25.7,67.3,7.18,-14.65,1.92,0.41
20200528-180641,INFO,643,46.16,32.86,51.99,1023.77,25.7,67.1,7.16,-15.11,1.86,0.39
20200528-180721,INFO,644,46.16,32.94,52.92,1023.78,25.7,67.2,7.24,-14.28,1.83,0.47
20200528-180801,INFO,645,46.16,32.83,53.24,1023.78,25.7,67.2,7.13,-13.96,1.87,0.51
20200528-180840,INFO,646,46.16,32.88,52.79,1023.76,25.7,67.2,7.18,-14.41,1.85,0.46
20200528-180920,INFO,647,46.16,32.85,52.8,1023.82,25.7,67.1,7.15,-14.3,1.86,0.46
20200528-180959,INFO,648,46.16,32.88,52.74,1023.76,25.7,67.3,7.18,-14.56,1.85,0.45
20200528-181039,INFO,649,46.16,32.88,52.76,1023.75,25.7,67.1,7.18,-14.34,1.85,0.46
20200528-181119,INFO,650,46.7,32.96,52.66,1023.74,25.7,67.0,7.26,-14.34,1.89,0.42
20200528-181158,INFO,651,46.16,32.9,52.63,1023.8,25.7,67.0,7.2,-14.37,1.84,0.45
20200528-181238,INFO,652,46.16,32.97,52.49,1023.76,25.7,67.1,7.27,-14.61,1.81,0.43
20200528-181318,INFO,653,46.16,32.86,52.98,1023.81,25.7,67.1,7.16,-14.12,1.86,0.48
20200528-181357,INFO,654,46.16,32.9,52.98,1023.77,25.7,67.1,7.2,-14.12,1.84,0.48
20200528-181437,INFO,655,46.16,32.94,52.62,1023.8,25.7,67.1,7.24,-14.48,1.83,0.45
20200528-181556,INFO,656,46.16,32.99,52.72,1023.78,25.7,67.0,7.29,-14.28,1.81,0.46
20200528-181636,INFO,657,46.7,33.05,52.43,1023.76,25.7,67.0,7.35,-14.57,1.86,0.39
20200528-181716,INFO,658,46.16,33.03,52.68,1023.77,25.7,67.1,7.33,-14.42,1.79,0.45
20200528-181755,INFO,659,46.16,33.05,52.36,1023.74,25.8,67.2,7.25,-14.84,1.81,0.42
20200528-181835,INFO,660,45.08,32.96,52.83,1023.74,25.7,66.9,7.26,-14.07,1.67,0.55
20200528-181915,INFO,661,46.16,32.99,51.95,1023.77,25.8,67.0,7.19,-15.05,1.83,0.38
20200528-181954,INFO,662,46.16,32.96,52.54,1023.75,25.7,66.9,7.26,-14.36,1.82,0.44
20200528-182034,INFO,663,46.16,32.99,52.71,1023.72,25.8,67.1,7.19,-14.39,1.83,0.46
20200528-182114,INFO,664,46.16,32.96,52.49,1023.77,25.8,67.0,7.16,-14.51,1.84,0.44
20200528-182153,INFO,665,46.16,32.94,52.46,1023.72,25.8,67.0,7.14,-14.54,1.85,0.43
20200528-182233,INFO,666,46.16,32.99,51.51,1023.71,25.8,67.0,7.19,-15.49,1.83,0.35
20200528-182313,INFO,667,46.16,33.05,52.65,1023.72,25.8,67.0,7.25,-14.35,1.81,0.45
20200528-182352,INFO,668,46.16,32.97,50.74,1023.71,25.8,67.1,7.17,-16.36,1.84,0.28
20200528-182432,INFO,669,46.16,32.97,53.5,1023.73,25.8,67.0,7.17,-13.5,1.84,0.54
20200528-182512,INFO,670,46.16,33.01,52.52,1023.71,25.8,67.0,7.21,-14.48,1.82,0.44
20200528-182551,INFO,671,46.7,33.14,52.45,1023.73,25.8,67.0,7.34,-14.55,1.85,0.4
20200528-182631,INFO,672,46.7,33.17,52.61,1023.72,25.8,67.0,7.37,-14.39,1.84,0.41
20200528-182711,INFO,673,46.16,33.17,52.45,1023.74,25.8,67.0,7.37,-14.55,1.76,0.43
20200528-182750,INFO,674,46.7,33.14,52.21,1023.72,25.8,66.9,7.34,-14.69,1.85,0.38
20200528-182830,INFO,675,46.16,33.08,52.57,1023.74,25.8,67.0,7.28,-14.43,1.8,0.44
20200528-182910,INFO,676,46.7,33.06,52.64,1023.72,25.8,66.9,7.26,-14.26,1.88,0.42
20200528-182949,INFO,677,46.7,33.19,52.19,1023.71,25.8,67.0,7.39,-14.81,1.83,0.37
20200528-183029,INFO,678,46.16,33.06,52.49,1023.76,25.8,66.9,7.26,-14.41,1.8,0.44
20200528-183109,INFO,679,46.16,32.99,52.67,1023.67,25.8,67.0,7.19,-14.33,1.83,0.45
20200528-183228,INFO,680,46.7,32.94,52.39,1023.7,25.8,67.1,7.14,-14.71,1.93,0.39
20200528-183308,INFO,681,46.16,32.96,52.83,1023.69,25.8,66.9,7.16,-14.07,1.84,0.47
20200528-183347,INFO,682,46.16,33.05,52.69,1023.68,25.8,66.9,7.25,-14.21,1.81,0.46
20200528-183427,INFO,683,46.16,32.88,52.67,1023.65,25.8,67.1,7.08,-14.43,1.88,0.45
20200528-183506,INFO,684,46.16,32.86,51.89,1023.65,25.7,67.0,7.16,-15.11,1.86,0.38
20200528-183546,INFO,685,46.16,33.03,52.75,1023.63,25.8,67.2,7.23,-14.45,1.82,0.46
20200528-183626,INFO,686,46.7,33.06,52.66,1023.63,25.8,67.2,7.26,-14.54,1.88,0.41
20200528-183705,INFO,687,46.16,32.9,53.12,1023.6,25.7,67.1,7.2,-13.98,1.84,0.5
20200528-183745,INFO,688,46.16,32.88,53.1,1023.63,25.7,67.1,7.18,-14.0,1.85,0.5
20200528-183825,INFO,689,46.16,32.79,52.74,1023.57,25.7,67.1,7.09,-14.36,1.89,0.46
20200528-183904,INFO,690,46.7,32.83,52.88,1023.6,25.8,67.2,7.03,-14.32,1.97,0.43
20200528-183944,INFO,691,46.16,32.76,52.72,1023.61,25.7,67.1,7.06,-14.38,1.9,0.46
20200528-184024,INFO,692,46.16,32.72,52.76,1023.57,25.7,67.2,7.02,-14.44,1.91,0.46
20200528-184103,INFO,693,46.16,32.9,53.2,1023.53,25.7,67.1,7.2,-13.9,1.84,0.51
20200528-184143,INFO,694,46.7,32.94,51.78,1023.56,25.7,67.1,7.24,-15.32,1.9,0.33
20200528-184223,INFO,695,46.16,32.79,53.18,1023.56,25.7,67.1,7.09,-13.92,1.89,0.5
20200528-184302,INFO,696,46.7,32.88,52.97,1023.56,25.7,67.1,7.18,-14.13,1.92,0.44
20200528-184342,INFO,697,46.16,32.79,52.96,1023.57,25.7,67.1,7.09,-14.14,1.89,0.48
20200528-184422,INFO,698,46.16,32.79,53.17,1023.56,25.7,67.1,7.09,-13.93,1.89,0.5
20200528-184501,INFO,699,46.16,32.61,53.14,1023.56,25.7,67.2,6.91,-14.06,1.96,0.5
20200528-184541,INFO,700,46.16,32.45,53.66,1023.55,25.7,67.3,6.75,-13.64,2.03,0.55
20200528-184621,INFO,701,46.16,32.54,53.44,1023.56,25.7,67.2,6.84,-13.76,1.99,0.53
20200528-184700,INFO,702,46.16,32.52,53.64,1023.56,25.7,67.4,6.82,-13.76,2.0,0.54
20200528-184740,INFO,703,46.7,32.79,52.9,1023.51,25.7,67.2,7.09,-14.3,1.96,0.43
20200528-184859,INFO,704,46.16,32.96,52.49,1023.49,25.7,67.3,7.26,-14.81,1.82,0.43
20200528-185019,INFO,705,46.16,32.97,52.26,1023.5,25.8,67.3,7.17,-15.04,1.84,0.41
20200528-185058,INFO,706,46.7,33.06,53.13,1023.51,25.8,67.3,7.26,-14.17,1.88,0.45
20200528-185138,INFO,707,46.16,32.9,53.49,1023.51,25.8,67.4,7.1,-13.91,1.87,0.53
20200528-185218,INFO,708,46.16,33.14,52.66,1023.5,25.8,67.3,7.34,-14.64,1.77,0.44
20200528-185337,INFO,709,46.7,33.16,52.73,1023.5,25.8,67.3,7.36,-14.57,1.84,0.41
20200528-185417,INFO,710,47.24,33.26,52.39,1023.48,25.8,67.4,7.46,-15.01,1.87,0.34
20200528-185456,INFO,711,46.16,33.01,52.93,1023.45,25.8,67.2,7.21,-14.27,1.82,0.47
20200528-185536,INFO,712,46.16,32.83,53.11,1023.44,25.8,67.4,7.03,-14.29,1.9,0.49
20200528-185616,INFO,713,46.16,32.68,53.25,1023.45,25.8,67.5,6.88,-14.25,1.96,0.5
20200528-185655,INFO,714,46.16,32.56,53.26,1023.42,25.8,67.4,6.76,-14.14,2.01,0.5
20200528-185735,INFO,715,46.16,32.79,53.39,1023.38,25.8,67.8,6.99,-14.41,1.91,0.5
20200528-185815,INFO,716,46.16,32.88,53.69,1023.38,25.8,67.7,7.08,-14.01,1.88,0.54
20200528-185854,INFO,717,46.16,32.74,53.76,1023.39,25.8,68.1,6.94,-14.34,1.93,0.53
20200528-185934,INFO,718,46.16,32.83,53.91,1023.38,25.7,68.2,7.13,-14.29,1.87,0.54
20200528-190014,INFO,719,46.16,32.68,53.75,1023.35,25.7,68.3,6.98,-14.55,1.93,0.52
20200528-190053,INFO,720,45.62,32.74,54.0,1023.35,25.7,68.5,7.04,-14.5,1.83,0.58
20200528-190133,INFO,721,46.16,32.76,53.84,1023.36,25.7,68.6,7.06,-14.76,1.9,0.52
20200528-190213,INFO,722,46.16,32.68,53.74,1023.33,25.7,68.6,6.98,-14.86,1.93,0.51
20200528-190252,INFO,723,46.16,32.7,54.2,1023.29,25.6,68.6,7.1,-14.4,1.9,0.56
20200528-190332,INFO,724,46.16,32.94,53.56,1023.38,25.6,68.6,7.34,-15.04,1.8,0.49
20200528-190412,INFO,725,46.16,32.79,53.81,1023.32,25.6,68.7,7.19,-14.89,1.86,0.51
20200528-190451,INFO,726,46.16,32.66,53.9,1023.33,25.6,68.7,7.06,-14.8,1.91,0.52
20200528-190531,INFO,727,46.16,32.76,54.02,1023.34,25.6,68.6,7.16,-14.58,1.87,0.54
20200528-190610,INFO,728,46.16,32.7,53.81,1023.35,25.6,68.6,7.1,-14.79,1.9,0.52
20200528-190650,INFO,729,46.16,32.68,54.43,1023.29,25.6,68.6,7.08,-14.17,1.9,0.58
20200528-190730,INFO,730,46.16,32.65,54.1,1023.34,25.6,68.7,7.05,-14.6,1.92,0.54
20200528-190809,INFO,731,46.16,32.74,53.81,1023.29,25.6,68.7,7.14,-14.89,1.88,0.51
20200528-190849,INFO,732,46.16,32.68,53.92,1023.3,25.6,68.7,7.08,-14.78,1.9,0.53
20200528-190929,INFO,733,46.16,32.74,53.96,1023.31,25.6,68.6,7.14,-14.64,1.88,0.53
20200528-191008,INFO,734,46.16,32.65,54.19,1023.28,25.6,68.6,7.05,-14.41,1.92,0.56
20200528-191048,INFO,735,46.16,32.65,54.01,1023.32,25.6,68.6,7.05,-14.59,1.92,0.54
20200528-191128,INFO,736,45.62,32.61,53.83,1023.33,25.6,68.6,7.01,-14.77,1.86,0.56
20200528-191207,INFO,737,46.16,32.68,53.91,1023.3,25.6,68.6,7.08,-14.69,1.9,0.53
20200528-191327,INFO,738,46.16,32.76,54.11,1023.29,25.6,68.6,7.16,-14.49,1.87,0.55
20200528-191406,INFO,739,46.7,32.68,54.42,1023.27,25.6,68.6,7.08,-14.18,1.98,0.54
20200528-191526,INFO,740,46.16,32.56,54.05,1023.29,25.6,69.2,6.96,-15.15,1.95,0.52
20200528-191605,INFO,741,46.7,32.56,55.06,1023.26,25.6,68.7,6.96,-13.64,2.03,0.61
20200528-191645,INFO,742,46.16,32.77,54.19,1023.23,25.6,68.6,7.17,-14.41,1.87,0.56
20200528-191725,INFO,743,46.16,32.85,53.78,1023.25,25.6,68.7,7.25,-14.92,1.84,0.51
20200528-191804,INFO,744,46.16,32.72,54.35,1023.24,25.6,68.5,7.12,-14.15,1.89,0.58
20200528-191844,INFO,745,46.16,32.7,53.47,1023.26,25.6,68.4,7.1,-14.93,1.9,0.49
20200528-191924,INFO,746,46.16,32.66,53.06,1023.25,25.7,68.4,6.96,-15.34,1.94,0.45
20200528-192003,INFO,747,46.16,32.65,54.04,1023.25,25.7,68.4,6.95,-14.36,1.94,0.55
20200528-192043,INFO,748,46.16,32.76,54.55,1023.25,25.7,68.3,7.06,-13.75,1.9,0.61
20200528-192123,INFO,749,46.7,32.83,53.44,1023.24,25.7,68.2,7.13,-14.76,1.95,0.46
20200528-192202,INFO,750,45.62,32.85,53.37,1023.25,25.7,68.3,7.15,-14.93,1.79,0.52
20200528-192242,INFO,751,46.16,32.76,52.26,1023.25,25.7,68.2,7.06,-15.94,1.9,0.38
20200528-192322,INFO,752,46.7,32.86,53.68,1023.26,25.7,68.2,7.16,-14.52,1.93,0.48
20200528-192441,INFO,753,46.16,32.99,53.58,1023.25,25.7,68.1,7.29,-14.52,1.81,0.51
20200528-192521,INFO,754,46.16,32.85,53.76,1023.24,25.8,68.2,7.05,-14.44,1.89,0.53
20200528-192600,INFO,755,46.16,32.79,53.84,1023.24,25.7,68.1,7.09,-14.26,1.89,0.54
