20200525-095548,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200525-184001,INFO,504,46.16,32.86,55.71,1026.52,25.8,70.7,7.06,-14.99,1.88,0.64
20200525-184041,INFO,505,46.16,32.68,55.31,1026.52,25.8,70.6,6.88,-15.29,1.96,0.60
20200525-184120,INFO,506,46.16,32.72,54.88,1026.5,25.8,70.7,6.92,-15.82,1.94,0.55
20200525-184200,INFO,507,46.16,32.79,54.91,1026.54,25.8,70.6,6.99,-15.69,1.91,0.56
20200525-184240,INFO,508,46.16,32.77,55.23,1026.55,25.8,70.6,6.97,-15.37,1.92,0.59
20200525-184319,INFO,509,46.16,32.79,55.26,1026.54,25.8,70.7,6.99,-15.44,1.91,0.59
20200525-184359,INFO,510,46.16,32.74,55.15,1026.52,25.8,70.6,6.94,-15.45,1.93,0.58
20200525-184439,INFO,511,46.16,32.83,55.44,1026.52,25.9,70.7,6.93,-15.26,1.92,0.61
20200525-184518,INFO,512,46.7,32.83,55.56,1026.47,25.8,70.6,7.03,-15.04,1.97,0.59
20200525-184558,INFO,513,46.16,32.9,55.41,1026.53,25.8,70.6,7.10,-15.19,1.87,0.61
20200525-184638,INFO,514,46.7,32.92,54.84,1026.47,25.8,70.5,7.12,-15.66,1.94,0.52
20200525-184717,INFO,515,46.16,32.9,54.89,1026.49,25.8,70.5,7.10,-15.61,1.87,0.56
20200525-184757,INFO,516,46.16,32.97,54.66,1026.49,25.9,70.6,7.07,-15.94,1.87,0.53
20200525-184837,INFO,517,46.7,32.88,54.86,1026.5,25.8,70.5,7.08,-15.64,1.95,0.52
20200525-184916,INFO,518,46.16,32.81,54.21,1026.46,25.9,70.7,6.91,-16.49,1.93,0.49
20200525-184956,INFO,519,46.16,32.94,54.48,1026.5,25.9,70.6,7.04,-16.12,1.88,0.52
20200525-185036,INFO,520,46.16,32.9,54.92,1026.47,25.9,70.6,7.00,-15.68,1.89,0.56
20200525-185115,INFO,521,46.7,33.01,54.92,1026.47,25.9,70.5,7.11,-15.58,1.93,0.53
20200525-185155,INFO,522,46.7,33.05,54.69,1026.5,25.9,70.5,7.15,-15.81,1.91,0.51
20200525-185235,INFO,523,46.7,32.96,54.45,1026.42,25.9,70.6,7.06,-16.15,1.95,0.48
20200525-185314,INFO,524,46.16,33.01,54.71,1026.46,25.8,70.5,7.21,-15.79,1.82,0.54
20200525-185434,INFO,525,46.7,32.85,55.57,1026.38,25.9,70.5,6.95,-14.93,1.99,0.59
20200525-185553,INFO,526,46.16,32.88,54.98,1026.42,25.9,70.5,6.98,-15.52,1.90,0.57
20200525-185633,INFO,527,46.16,32.88,54.3,1026.46,25.9,70.5,6.98,-16.20,1.90,0.50
20200525-185712,INFO,528,46.16,32.96,54.76,1026.43,25.9,70.6,7.06,-15.84,1.87,0.54
20200525-185752,INFO,529,46.16,32.97,54.76,1026.43,25.9,70.6,7.07,-15.84,1.87,0.54
20200525-185832,INFO,530,46.7,32.81,53.89,1026.47,25.9,70.5,6.91,-16.61,2.01,0.43
20200525-185951,INFO,531,46.16,32.65,56.76,1026.48,25.9,70.6,6.75,-13.84,2.00,0.77
20200525-190031,INFO,532,46.16,32.97,55.09,1026.51,25.9,70.6,7.07,-15.51,1.87,0.58
20200525-190110,INFO,533,46.7,32.92,54.8,1026.48,25.9,70.7,7.02,-15.90,1.96,0.51
20200525-190150,INFO,534,46.16,32.96,54.84,1026.5,25.9,70.7,7.06,-15.86,1.87,0.55
20200525-190230,INFO,535,46.16,32.97,54.85,1026.5,25.9,70.6,7.07,-15.75,1.87,0.55
20200525-190309,INFO,536,46.16,33.1,54.73,1026.5,25.9,70.6,7.20,-15.87,1.81,0.54
20200525-190349,INFO,537,46.16,33.12,54.65,1026.51,25.9,70.7,7.22,-16.05,1.81,0.53
20200525-190429,INFO,538,46.16,33.17,54.46,1026.51,25.9,70.6,7.27,-16.14,1.79,0.51
20200525-190508,INFO,539,46.7,33.17,54.36,1026.49,25.9,70.6,7.27,-16.24,1.86,0.47
20200525-190548,INFO,540,46.7,33.03,54.21,1026.48,25.9,70.6,7.13,-16.39,1.92,0.46
20200525-190627,INFO,541,47.24,32.92,54.73,1026.48,25.9,70.6,7.02,-15.87,2.04,0.47
20200525-190707,INFO,542,46.16,32.79,54.96,1026.42,25.9,70.6,6.89,-15.64,1.94,0.56
20200525-190747,INFO,543,47.24,32.86,54.65,1026.43,25.9,70.7,6.96,-16.05,2.07,0.46
20200525-190946,INFO,544,46.7,32.9,54.9,1026.38,25.9,70.6,7.00,-15.70,1.97,0.52
20200525-191025,INFO,545,46.7,32.92,54.62,1026.37,25.9,70.6,7.02,-15.98,1.96,0.50
20200525-191105,INFO,546,46.16,33.05,54.87,1026.37,25.9,70.7,7.15,-15.83,1.83,0.55
20200525-191145,INFO,547,46.7,33.03,54.66,1026.38,25.8,70.6,7.23,-15.94,1.89,0.50
20200525-191224,INFO,548,46.16,33.03,54.6,1026.38,25.8,70.7,7.23,-16.10,1.82,0.52
20200525-191304,INFO,549,46.16,32.76,55.08,1026.31,25.8,70.7,6.96,-15.62,1.93,0.57
20200525-191423,INFO,550,46.16,32.85,55.01,1026.33,25.8,70.9,7.05,-15.89,1.89,0.56
20200525-191503,INFO,551,46.7,32.94,57.0,1026.32,25.8,70.8,7.14,-13.80,1.93,0.75
20200525-191543,INFO,552,46.16,33.06,54.74,1026.35,25.8,70.9,7.26,-16.16,1.80,0.53
20200525-191622,INFO,553,46.16,32.94,54.66,1026.36,25.8,70.9,7.14,-16.24,1.85,0.52
20200525-191702,INFO,554,45.62,32.83,55.05,1026.36,25.7,70.9,7.13,-15.85,1.79,0.59
20200525-191822,INFO,555,46.16,32.79,53.81,1026.35,25.7,70.9,7.09,-17.09,1.89,0.45
20200525-191901,INFO,556,47.24,32.86,55.19,1026.35,25.7,70.9,7.16,-15.71,2.01,0.51
20200525-191941,INFO,557,46.16,32.88,54.72,1026.32,25.7,71.0,7.18,-16.28,1.85,0.53
20200525-192021,INFO,558,46.16,32.5,55.45,1026.28,25.7,70.9,6.80,-15.45,2.01,0.60
20200525-192100,INFO,559,46.16,32.39,56.67,1026.27,25.8,71.0,6.59,-14.33,2.09,0.73
20200525-192140,INFO,560,46.16,32.5,56.22,1026.33,25.8,70.9,6.70,-14.68,2.04,0.69
20200525-192220,INFO,561,46.7,32.54,55.92,1026.34,25.7,70.9,6.84,-14.98,2.07,0.62
20200525-192259,INFO,562,46.16,32.34,56.01,1026.32,25.7,71.0,6.64,-14.99,2.08,0.66
20200525-192339,INFO,563,46.7,32.56,56.08,1026.3,25.7,71.1,6.86,-15.02,2.06,0.62
20200525-192419,INFO,564,46.16,32.7,56.08,1026.3,25.7,71.2,7.00,-15.12,1.92,0.66
20200525-192458,INFO,565,46.16,32.74,55.76,1026.3,25.7,71.2,7.04,-15.44,1.91,0.62
20200525-192538,INFO,566,45.62,31.92,56.13,1026.34,25.7,71.2,6.22,-15.07,2.20,0.70
20200525-192618,INFO,567,46.16,32.07,56.19,1026.33,25.7,71.4,6.37,-15.21,2.21,0.66
20200525-192737,INFO,568,46.16,31.9,57.47,1026.33,25.7,71.5,6.20,-14.03,2.30,0.81
20200525-192817,INFO,569,46.16,31.92,57.49,1026.36,25.8,71.5,6.12,-14.01,2.33,0.81
20200525-192856,INFO,570,46.16,32.17,56.94,1026.36,25.7,71.4,6.47,-14.46,2.16,0.75
20200525-192936,INFO,571,46.16,32.28,56.35,1026.34,25.8,71.5,6.48,-15.15,2.14,0.67
20200525-193016,INFO,572,46.7,32.36,56.92,1026.37,25.8,71.4,6.56,-14.48,2.19,0.71
20200525-193055,INFO,573,46.16,32.3,56.88,1026.35,25.8,71.3,6.50,-14.42,2.13,0.74
20200525-193135,INFO,574,46.16,32.7,55.64,1026.37,25.8,71.4,6.90,-15.76,1.95,0.60
20200525-193215,INFO,575,46.7,32.7,55.67,1026.38,25.8,71.2,6.90,-15.53,2.03,0.58
20200525-193254,INFO,576,46.7,32.74,55.6,1026.36,25.8,71.1,6.94,-15.50,2.01,0.57
20200525-193334,INFO,577,46.16,32.59,55.69,1026.39,25.8,71.1,6.79,-15.41,2.00,0.62
20200525-193453,INFO,578,46.16,32.59,55.86,1026.38,25.9,71.0,6.69,-15.14,2.03,0.64
20200525-193533,INFO,579,46.16,32.61,54.99,1026.36,25.9,71.0,6.71,-16.01,2.02,0.55
20200525-193613,INFO,580,46.7,32.85,55.78,1026.41,25.9,71.0,6.95,-15.22,1.99,0.60
20200525-193652,INFO,581,46.16,32.96,55.23,1026.44,25.9,70.9,7.06,-15.67,1.87,0.58
20200525-193732,INFO,582,46.16,32.99,55.06,1026.41,25.9,70.8,7.09,-15.74,1.86,0.57
20200525-193811,INFO,583,46.16,32.81,55.38,1026.46,25.9,70.8,6.91,-15.42,1.93,0.60
20200525-193851,INFO,584,46.16,32.7,55.62,1026.41,25.9,70.8,6.80,-15.18,1.98,0.62
20200525-193931,INFO,585,46.16,32.63,55.75,1026.38,25.9,70.8,6.73,-15.05,2.01,0.64
20200525-194010,INFO,586,46.16,32.77,55.64,1026.46,25.9,70.8,6.87,-15.16,1.95,0.63
20200525-194050,INFO,587,46.16,32.72,55.35,1026.37,25.9,70.8,6.82,-15.45,1.97,0.59
20200525-194130,INFO,588,46.16,32.74,55.14,1026.44,25.9,70.8,6.84,-15.66,1.96,0.57
20200525-194209,INFO,589,46.16,32.68,55.68,1026.42,25.9,70.8,6.78,-15.12,1.99,0.63
20200525-194329,INFO,590,46.16,32.7,55.6,1026.35,25.9,70.7,6.80,-15.10,1.98,0.63
20200525-194408,INFO,591,46.16,32.68,55.64,1026.35,25.9,70.7,6.78,-15.06,1.99,0.63
20200525-194448,INFO,592,46.16,32.43,56.51,1026.31,25.9,70.7,6.53,-14.19,2.10,0.73
20200525-194607,INFO,593,46.7,32.68,55.54,1026.38,25.9,70.6,6.78,-15.06,2.07,0.59
20200525-194647,INFO,594,45.62,32.66,55.68,1026.28,25.9,70.6,6.76,-14.92,1.92,0.67
20200525-194727,INFO,595,46.7,32.74,55.57,1026.31,25.9,70.6,6.84,-15.03,2.04,0.59
20200525-194806,INFO,596,46.7,32.52,55.78,1026.3,25.9,70.6,6.62,-14.82,2.14,0.61
20200525-194846,INFO,597,46.16,32.77,55.11,1026.31,25.9,70.6,6.87,-15.49,1.95,0.58
20200525-194926,INFO,598,46.16,32.79,55.33,1026.39,25.9,70.6,6.89,-15.27,1.94,0.60
20200525-195005,INFO,599,46.16,32.76,55.66,1026.31,25.9,70.6,6.86,-14.94,1.95,0.64
20200525-195045,INFO,600,46.16,32.61,55.47,1026.31,25.9,70.5,6.71,-15.03,2.02,0.62
20200525-195125,INFO,601,47.24,32.43,56.19,1026.31,25.9,70.5,6.53,-14.31,2.27,0.63
20200525-195403,INFO,602,46.7,32.63,55.87,1026.32,26.0,70.6,6.63,-14.73,2.12,0.62
20200525-195443,INFO,603,46.16,32.61,56.06,1026.33,26.0,70.6,6.61,-14.54,2.05,0.68
20200525-195523,INFO,604,46.16,32.52,56.28,1026.29,25.9,70.5,6.62,-14.22,2.06,0.71
20200525-195602,INFO,605,46.16,32.74,55.4,1026.35,26.0,70.5,6.74,-15.10,1.99,0.61
20200525-195642,INFO,606,46.16,32.74,56.14,1026.32,26.0,70.6,6.74,-14.46,1.99,0.69
20200525-195722,INFO,607,46.16,32.36,55.96,1026.32,26.0,70.5,6.36,-14.54,2.17,0.67
20200525-195801,INFO,608,45.62,32.65,56.08,1026.34,26.0,70.5,6.65,-14.42,1.95,0.73
20200525-195841,INFO,609,46.7,32.97,55.53,1026.4,26.0,70.5,6.97,-14.97,1.97,0.59
20200525-195921,INFO,610,46.16,32.94,54.87,1026.43,26.0,70.5,6.94,-15.63,1.90,0.56
20200525-200000,INFO,611,46.16,32.54,55.24,1026.35,26.0,70.4,6.54,-15.16,2.08,0.60
20200525-200159,INFO,612,46.16,32.66,55.8,1026.36,26.0,70.4,6.66,-14.60,2.03,0.66
20200525-200239,INFO,613,46.16,32.77,55.36,1026.42,26.0,70.4,6.77,-15.04,1.98,0.61
20200525-200319,INFO,614,46.16,32.88,55.3,1026.42,26.0,70.4,6.88,-15.10,1.93,0.61
20200525-200358,INFO,615,46.16,32.94,55.2,1026.39,26.0,70.3,6.94,-15.10,1.90,0.60
20200525-200438,INFO,616,46.7,32.83,55.11,1026.44,26.0,70.3,6.83,-15.19,2.03,0.55
20200525-200518,INFO,617,46.7,32.72,54.86,1026.39,26.0,70.3,6.72,-15.44,2.08,0.53
20200525-200557,INFO,618,46.7,32.63,53.67,1026.45,26.0,70.3,6.63,-16.63,2.12,0.42
20200525-200637,INFO,619,46.16,32.76,55.62,1026.42,26.0,70.3,6.76,-14.68,1.98,0.64
20200525-200756,INFO,620,46.7,32.83,55.51,1026.49,26.0,70.3,6.83,-14.79,2.03,0.60
20200525-200836,INFO,621,46.7,32.86,55.41,1026.46,26.0,70.3,6.86,-14.89,2.02,0.58
20200525-200916,INFO,622,46.16,32.5,55.89,1026.41,26.0,70.3,6.50,-14.41,2.10,0.68
20200525-201035,INFO,623,46.16,32.5,56.1,1026.43,26.0,70.3,6.50,-14.20,2.10,0.70
20200525-201115,INFO,624,46.7,32.47,55.82,1026.41,26.0,70.3,6.47,-14.48,2.20,0.63
20200525-201154,INFO,625,46.7,32.45,55.65,1026.44,26.0,70.3,6.45,-14.65,2.21,0.61
20200525-201234,INFO,626,46.16,32.48,56.14,1026.47,26.0,70.3,6.48,-14.16,2.11,0.70
20200525-201314,INFO,627,46.16,32.7,56.12,1026.46,26.0,70.3,6.70,-14.18,2.01,0.70
20200525-201353,INFO,628,47.24,32.5,57.09,1026.49,26.0,70.3,6.50,-13.21,2.27,0.75
20200525-201433,INFO,629,46.7,32.43,56.11,1026.48,26.0,70.3,6.43,-14.19,2.22,0.66
20200525-201513,INFO,630,46.16,32.61,56.81,1026.5,26.0,70.3,6.61,-13.49,2.05,0.79
20200525-201552,INFO,631,46.7,32.72,56.01,1026.52,26.0,70.3,6.72,-14.29,2.08,0.65
20200525-201632,INFO,632,46.7,32.52,55.94,1026.51,26.0,70.3,6.52,-14.36,2.17,0.64
20200525-201712,INFO,633,46.16,32.43,56.04,1026.53,26.0,70.3,6.43,-14.26,2.14,0.69
20200525-201751,INFO,634,46.7,32.61,56.18,1026.51,26.0,70.3,6.61,-14.12,2.13,0.67
20200525-201831,INFO,635,47.24,32.63,56.3,1026.55,26.0,70.3,6.63,-14.00,2.20,0.65
20200525-201911,INFO,636,46.16,32.52,55.97,1026.55,26.0,70.3,6.52,-14.33,2.09,0.68
20200525-201950,INFO,637,46.7,32.47,55.9,1026.53,26.1,70.4,6.37,-14.50,2.23,0.63
20200525-202030,INFO,638,46.16,32.5,56.28,1026.56,26.0,70.5,6.50,-14.22,2.10,0.71
20200525-202110,INFO,639,46.7,32.63,53.56,1026.57,26.1,70.5,6.53,-16.94,2.15,0.40
20200525-202149,INFO,640,46.7,32.48,56.23,1026.56,26.0,70.4,6.48,-14.17,2.19,0.67
20200525-202229,INFO,641,46.7,32.61,56.04,1026.56,26.1,70.4,6.51,-14.36,2.16,0.65
20200525-202309,INFO,642,47.24,32.56,56.59,1026.53,26.1,70.4,6.46,-13.81,2.27,0.68
20200525-202348,INFO,643,46.7,32.43,55.96,1026.53,26.0,70.4,6.43,-14.44,2.22,0.64
20200525-202428,INFO,644,46.7,32.3,55.95,1026.53,26.0,70.3,6.30,-14.35,2.29,0.64
20200525-202507,INFO,645,46.7,32.52,56.26,1026.47,26.1,70.4,6.42,-14.14,2.21,0.68
20200525-202547,INFO,646,46.16,32.36,56.14,1026.48,26.0,70.3,6.36,-14.16,2.17,0.70
20200525-202627,INFO,647,46.7,32.36,56.42,1026.51,26.0,70.4,6.36,-13.98,2.25,0.70
20200525-202706,INFO,648,46.16,32.7,56.31,1026.52,26.1,70.5,6.60,-14.19,2.04,0.72
20200525-202746,INFO,649,47.24,32.48,55.91,1026.53,26.1,70.6,6.38,-14.69,2.31,0.59
