2020-04-23 07:06:07,INFO,photo_counter, lat_deg, lon_deg, sun_angle_deg, day_or_night
2020-04-23 07:06:11,INFO,1,-15.552612,134.53496,22.94508,Day
2020-04-23 07:06:22,INFO,2,-16.046085,134.925702,22.378394,Day
2020-04-23 07:06:32,INFO,3,-16.538675,135.318588,21.811092,Day
2020-04-23 07:06:42,INFO,4,-17.030348,135.7137,21.2432,Day
2020-04-23 07:06:52,INFO,5,-17.521069,136.111095,20.674764,Day
2020-04-23 07:07:02,INFO,6,-18.010806,136.510866,20.105801,Day
2020-04-23 07:07:12,INFO,7,-18.499523,136.913095,19.536334,Day
2020-04-23 07:07:22,INFO,8,-19.035894,137.358465,18.909389,Day
2020-04-23 07:07:33,INFO,9,-19.522356,137.766104,18.338974,Day
2020-04-23 07:07:43,INFO,10,-20.007689,138.176434,17.768163,Day
2020-04-23 07:07:53,INFO,11,-20.491852,138.589565,17.196965,Day
2020-04-23 07:08:03,INFO,12,-20.974811,139.005565,16.625423,Day
2020-04-23 07:08:13,INFO,13,-21.456527,139.424529,16.053562,Day
2020-04-23 07:08:23,INFO,14,-21.936959,139.846539,15.481404,Day
2020-04-23 07:08:33,INFO,15,-22.463905,140.314352,14.851157,Day
2020-04-23 07:08:44,INFO,16,-22.941511,140.743042,14.278023,Day
2020-04-23 07:08:54,INFO,17,-23.417707,141.175051,13.705059,Day
2020-04-23 07:09:04,INFO,18,-23.892449,141.610462,13.131963,Day
2020-04-23 07:09:14,INFO,19,-24.365698,142.049384,12.558765,Day
2020-04-23 07:09:24,INFO,20,-24.837404,142.491912,11.985513,Day
2020-04-23 07:09:34,INFO,21,-25.307524,142.938128,11.412269,Day
2020-04-23 07:09:44,INFO,22,-25.822768,143.433331,10.781791,Day
2020-04-23 07:09:54,INFO,23,-26.289407,143.88762,10.208756,Day
2020-04-23 07:10:05,INFO,24,-26.75431,144.345898,9.635942,Day
2020-04-23 07:10:15,INFO,25,-27.217433,144.808261,9.063443,Day
2020-04-23 07:10:25,INFO,26,-27.678722,145.274831,8.491348,Day
2020-04-23 07:10:35,INFO,27,-28.138125,145.745691,7.919797,Day
2020-04-23 07:10:45,INFO,28,-28.595593,146.220963,7.34893,Day
2020-04-23 07:10:55,INFO,29,-29.096503,146.74895,6.722013,Day
2020-04-23 07:11:05,INFO,30,-29.549724,147.233798,6.153259,Day
2020-04-23 07:11:16,INFO,31,-30.000834,147.723372,5.585934,Day
2020-04-23 07:11:26,INFO,32,-30.449779,148.217782,5.020406,Day
2020-04-23 07:11:36,INFO,33,-30.896494,148.717124,4.457165,Day
2020-04-23 07:11:46,INFO,34,-31.340927,149.221533,3.896849,Day
2020-04-23 07:11:56,INFO,35,-31.783008,149.731106,3.340228,Day
2020-04-23 07:12:06,INFO,36,-32.222678,150.245952,2.78841,Day
2020-04-23 07:12:16,INFO,37,-32.703451,150.818527,2.188672,Day
2020-04-23 07:12:26,INFO,38,-33.137844,151.344821,1.652175,Day
